Time/Residue,AFR3_R1.xvg,AFR3_R2.xvg,Average
4.9900000000000005e-06,2.30674,2.2914,2.29907
5e-06,2.29405,2.29274,2.293395
5.0099999999999995e-06,2.29954,2.29216,2.29585
5.019999999999999e-06,2.29094,2.28609,2.288515
5.030000000000001e-06,2.29666,2.29925,2.297955
5.04e-06,2.29736,2.29062,2.29399
5.05e-06,2.29999,2.29535,2.29767
5.059999999999999e-06,2.29418,2.29056,2.29237
5.07e-06,2.31123,2.28767,2.29945
5.0800000000000005e-06,2.2973,2.29093,2.294115
5.0899999999999995e-06,2.29274,2.29219,2.292465
5.0999999999999995e-06,2.29258,2.2923,2.29244
5.11e-06,2.30033,2.29004,2.295185
5.12e-06,2.29717,2.28978,2.293475
5.13e-06,2.30011,2.28047,2.29029
5.14e-06,2.30106,2.28632,2.29369
5.15e-06,2.30834,2.28829,2.298315
5.1600000000000006e-06,2.30184,2.28776,2.2948
5.1700000000000005e-06,2.30285,2.29863,2.30074
5.1799999999999995e-06,2.29876,2.29343,2.296095
5.19e-06,2.30845,2.29099,2.29972
5.199999999999999e-06,2.30204,2.29176,2.2969
5.21e-06,2.29583,2.29964,2.297735
5.22e-06,2.30561,2.29792,2.301765
5.23e-06,2.29561,2.29721,2.29641
5.24e-06,2.30163,2.29181,2.29672
5.2500000000000006e-06,2.30845,2.28914,2.298795
5.26e-06,2.30631,2.28884,2.297575
5.2699999999999995e-06,2.30083,2.29438,2.297605
5.28e-06,2.30152,2.29452,2.29802
5.29e-06,2.29895,2.28871,2.29383
5.3e-06,2.30653,2.29394,2.300235
5.31e-06,2.29865,2.29829,2.29847
5.32e-06,2.30326,2.29588,2.29957
5.33e-06,2.30906,2.29754,2.3033
5.3400000000000005e-06,2.30148,2.29257,2.297025
5.35e-06,2.3079,2.29696,2.30243
5.36e-06,2.30845,2.29538,2.301915
5.369999999999999e-06,2.30208,2.29483,2.298455
5.38e-06,2.30628,2.28905,2.297665
5.39e-06,2.30392,2.29474,2.29933
5.4e-06,2.29877,2.28364,2.291205
5.41e-06,2.30719,2.28857,2.29788
5.420000000000001e-06,2.31065,2.2898,2.300225
5.43e-06,2.30444,2.28846,2.29645
5.4400000000000004e-06,2.31192,2.29106,2.30149
5.45e-06,2.31372,2.29196,2.30284
5.459999999999999e-06,2.31087,2.28547,2.29817
5.47e-06,2.30669,2.28886,2.297775
5.480000000000001e-06,2.31026,2.28834,2.2993
5.49e-06,2.31225,2.29197,2.30211
5.5e-06,2.30745,2.29216,2.299805
5.51e-06,2.30294,2.29684,2.29989
5.52e-06,2.30709,2.29836,2.302725
5.53e-06,2.30615,2.29483,2.30049
5.5399999999999995e-06,2.31279,2.29484,2.303815
5.55e-06,2.30817,2.28856,2.298365
5.56e-06,2.30547,2.29031,2.29789
5.57e-06,2.31098,2.2895,2.30024
5.58e-06,2.30646,2.28394,2.2952
5.59e-06,2.30061,2.28666,2.293635
5.6e-06,2.30547,2.28648,2.295975
5.6100000000000005e-06,2.30805,2.29007,2.29906
5.62e-06,2.30188,2.29594,2.29891
5.6299999999999995e-06,2.29789,2.28704,2.292465
5.64e-06,2.29982,2.2946,2.29721
5.65e-06,2.2961,2.28599,2.291045
5.66e-06,2.30574,2.29047,2.298105
5.67e-06,2.29899,2.28998,2.294485
5.679999999999999e-06,2.30484,2.30156,2.3032
5.690000000000001e-06,2.31203,2.30109,2.30656
5.7000000000000005e-06,2.31231,2.28991,2.30111
5.7099999999999995e-06,2.30799,2.29372,2.300855
5.7199999999999994e-06,2.3132,2.30241,2.307805
5.730000000000001e-06,2.30498,2.3018,2.30339
5.74e-06,2.30389,2.29764,2.300765
5.75e-06,2.31905,2.30831,2.31368
5.76e-06,2.31693,2.29495,2.30594
5.77e-06,2.3161,2.29029,2.303195
5.7800000000000006e-06,2.3144,2.29521,2.304805
5.79e-06,2.31481,2.29517,2.30499
5.7999999999999995e-06,2.31845,2.30362,2.311035
5.8099999999999994e-06,2.31321,2.29785,2.30553
5.82e-06,2.32345,2.29181,2.30763
5.83e-06,2.31479,2.29577,2.30528
5.84e-06,2.31035,2.29866,2.304505
5.849999999999999e-06,2.31339,2.30078,2.307085
5.860000000000001e-06,2.30493,2.30551,2.30522
5.8700000000000005e-06,2.31157,2.30477,2.30817
