Time/Residue,AFR5_R1.xvg,RoG_md_A4482_R2.xvg
32.92,2.28773,2.2895
32.93,2.29429,2.28587
32.94,2.29577,2.29136
32.95,2.29526,2.28311
32.96,2.30046,2.28782
32.97,2.28875,2.2922
32.98,2.29022,2.29083
32.99,2.28803,2.28789
33.0,2.28408,2.28493
33.01,2.27786,2.28386
33.02,2.28989,2.2814
33.03,2.28059,2.29525
33.04,2.2889,2.29367
33.05,2.28978,2.29317
33.06,2.30023,2.29728
33.07,2.28766,2.28921
33.08,2.289,2.29373
33.09,2.28362,2.28969
33.1,2.28329,2.28987
33.11,2.29198,2.28974
33.12,2.29416,2.28984
33.13,2.29626,2.29376
33.14,2.28901,2.29487
33.15,2.28673,2.29516
33.16,2.2868,2.29362
33.17,2.27976,2.29532
33.18,2.28729,2.29219
33.19,2.28786,2.28802
33.2,2.29382,2.28983
33.21,2.29379,2.28889
33.22,2.29438,2.29145
33.23,2.28723,2.29085
33.24,2.28635,2.28989
33.25,2.29253,2.296
33.26,2.28772,2.2923
33.27,2.28326,2.2906
33.28,2.28526,2.29436
33.29,2.28418,2.28884
33.3,2.29222,2.29379
33.31,2.28964,2.29311
33.32,2.28977,2.29032
33.33,2.29881,2.29053
33.34,2.28681,2.29184
33.35,2.28584,2.2942
33.36,2.2848,2.29474
33.37,2.28696,2.29317
33.38,2.28899,2.2939
33.39,2.28374,2.29299
33.4,2.28664,2.28936
33.41,2.28323,2.29014
33.42,2.28055,2.28734
33.43,2.28186,2.29308
33.44,2.27929,2.2939
33.45,2.28127,2.28955
33.46,2.28219,2.28456
33.47,2.28723,2.28247
33.48,2.28237,2.29315
33.49,2.29321,2.29055
33.5,2.29269,2.29253
33.51,2.29224,2.28563
33.52,2.29054,2.28746
33.53,2.29326,2.28776
33.54,2.28785,2.29623
33.55,2.28726,2.29755
33.56,2.28346,2.29513
33.57,2.2834,2.29276
33.58,2.27624,2.29902
33.59,2.28568,2.28776
33.6,2.28151,2.29428
33.61,2.29052,2.28407
33.62,2.28158,2.29476
33.63,2.29452,2.28373
33.64,2.27821,2.29453
33.65,2.27957,2.28709
33.66,2.28547,2.28615
33.67,2.29235,2.28815
33.68,2.28813,2.28959
33.69,2.28438,2.28897
33.7,2.28371,2.29259
33.71,2.29667,2.29192
33.72,2.29614,2.29023
33.73,2.29382,2.28719
33.74,2.28822,2.29043
33.75,2.29166,2.29021
33.76,2.28582,2.29622
33.77,2.28899,2.28696
33.78,2.28484,2.28848
33.79,2.2789,2.28018
33.8,2.28458,2.28996
33.81,2.2878,2.29403
33.82,2.28791,2.29007
33.83,2.28797,2.29243
33.84,2.28714,2.29534
33.85,2.29053,2.29594
33.86,2.29362,2.29066
33.87,2.29129,2.30377
33.88,2.28433,2.29385
33.89,2.28552,2.29211
33.9,2.28479,2.28517
33.91,2.29213,2.28724
33.92,2.29117,2.29005
33.93,2.28848,2.28803
33.94,2.29481,2.30015
33.95,2.28864,2.29785
33.96,2.29565,2.29948
33.97,2.28768,2.29295
33.98,2.29288,2.29486
33.99,2.28772,2.29184
34.0,2.28736,2.28697
34.01,2.28478,2.29942
34.02,2.29363,2.29164
34.03,2.29004,2.29007
34.04,2.2994,2.2917
34.05,2.29385,2.29874
34.06,2.29164,2.29772
34.07,2.29481,2.29631
34.08,2.29384,2.29395
34.09,2.28974,2.29043
34.1,2.28826,2.29042
34.11,2.29358,2.28584
34.12,2.293,2.28779
34.13,2.29229,2.29133
34.14,2.29756,2.29081
34.15,2.28659,2.29394
34.16,2.29617,2.29558
34.17,2.28848,2.29187
34.18,2.28824,2.29111
34.19,2.29458,2.28801
34.2,2.30066,2.28774
34.21,2.30126,2.28996
34.22,2.29085,2.28298
34.23,2.28847,2.29363
34.24,2.29677,2.29146
34.25,2.29851,2.29152
34.26,2.29618,2.28624
34.27,2.29552,2.28852
34.28,2.29144,2.2943
34.29,2.29197,2.29145
34.3,2.30702,2.29012
34.31,2.29459,2.29714
34.32,2.29685,2.2883
34.33,2.29313,2.2817
34.34,2.28934,2.28479
34.35,2.29225,2.28614
34.36,2.29566,2.29184
34.37,2.2905,2.2979
34.38,2.28707,2.30464
34.39,2.28771,2.29453
34.4,2.29852,2.29304
34.41,2.29731,2.28733
34.42,2.29449,2.29149
34.43,2.29261,2.29509
34.44,2.2869,2.29339
34.45,2.29004,2.30442
34.46,2.2866,2.29038
34.47,2.28504,2.29169
34.48,2.29567,2.29272
34.49,2.29362,2.29527
34.5,2.29224,2.29644
34.51,2.2927,2.2932
34.52,2.29281,2.294
34.53,2.29918,2.29582
34.54,2.29548,2.29731
34.55,2.29886,2.29751
34.56,2.29093,2.2967
34.57,2.29767,2.29137
34.58,2.29392,2.30088
34.59,2.29298,2.3021
34.6,2.28706,2.30174
34.61,2.29018,2.30013
34.62,2.29639,2.30378
34.63,2.29576,2.30072
34.64,2.29383,2.30642
34.65,2.29025,2.31148
34.66,2.28308,2.2982
34.67,2.28345,2.31054
34.68,2.28809,2.30753
34.69,2.28722,2.2972
34.7,2.28563,2.3023
34.71,2.28965,2.30358
34.72,2.28575,2.29781
34.73,2.28153,2.30654
34.74,2.28381,2.29711
34.75,2.28727,2.3007
34.76,2.29635,2.30662
34.77,2.29987,2.30508
34.78,2.292,2.29814
34.79,2.28885,2.29544
34.8,2.29177,2.29836
34.81,2.29595,2.28805
34.82,2.28284,2.29039
34.83,2.29639,2.29266
34.84,2.28911,2.29814
34.85,2.28947,2.2893
34.86,2.29075,2.29126
34.87,2.28713,2.2897
34.88,2.29132,2.28862
34.89,2.28624,2.29167
34.9,2.29293,2.28445
34.91,2.29629,2.29602
34.92,2.29769,2.29442
34.93,2.29272,2.29421
34.94,2.28618,2.3017
34.95,2.2904,2.30417
34.96,2.2921,2.30023
34.97,2.29793,2.29309
34.98,2.29418,2.30145
34.99,2.29336,2.29673
35.0,2.29231,2.29197
35.01,2.29138,2.29284
35.02,2.29125,2.29465
35.03,2.29429,2.29641
35.04,2.29933,2.30162
35.05,2.28979,2.29939
35.06,2.29713,2.29033
35.07,2.29671,2.28897
35.08,2.29299,2.30561
35.09,2.29508,2.29443
35.1,2.29559,2.28967
35.11,2.29618,2.29145
35.12,2.29306,2.296
35.13,2.29164,2.29582
35.14,2.28907,2.2952
35.15,2.29673,2.29876
35.16,2.29915,2.30131
35.17,2.29482,2.29976
35.18,2.2944,2.30252
35.19,2.29429,2.29763
35.2,2.2923,2.29576
35.21,2.29295,2.2924
35.22,2.30174,2.29156
35.23,2.30134,2.29966
35.24,2.28918,2.29835
35.25,2.2923,2.29255
35.26,2.28932,2.29549
35.27,2.29245,2.29239
35.28,2.28407,2.29452
35.29,2.28725,2.28609
35.3,2.29113,2.29034
35.31,2.29315,2.29711
35.32,2.28891,2.28903
35.33,2.28514,2.29
35.34,2.28273,2.28903
35.35,2.28537,2.30448
35.36,2.281,2.29595
35.37,2.2788,2.29668
35.38,2.28505,2.29154
35.39,2.29061,2.29731
35.4,2.29407,2.28953
35.41,2.28914,2.30051
35.42,2.28785,2.29537
35.43,2.28893,2.29314
35.44,2.2885,2.28926
35.45,2.28886,2.28435
35.46,2.28768,2.28567
35.47,2.28469,2.29345
35.48,2.28101,2.29269
35.49,2.28152,2.29064
35.5,2.28984,2.28136
35.51,2.28524,2.28431
35.52,2.28042,2.2774
35.53,2.28895,2.28483
35.54,2.29116,2.27854
35.55,2.29514,2.27814
35.56,2.29218,2.2788
35.57,2.2877,2.28136
35.58,2.28744,2.27695
35.59,2.28719,2.28023
35.6,2.29818,2.28669
35.61,2.29249,2.28261
35.62,2.28701,2.28346
35.63,2.2917,2.28721
35.64,2.28643,2.28321
35.65,2.28383,2.27626
35.66,2.28832,2.29202
35.67,2.28607,2.27962
35.68,2.28756,2.28045
35.69,2.28921,2.29692
35.7,2.2899,2.28868
35.71,2.28783,2.2847
35.72,2.28689,2.2814
35.73,2.28215,2.29623
35.74,2.29728,2.28776
35.75,2.2892,2.28639
35.76,2.29267,2.29093
35.77,2.2907,2.29782
35.78,2.2935,2.28247
35.79,2.29248,2.28736
35.8,2.29074,2.29558
35.81,2.28113,2.29464
35.82,2.29492,2.28284
35.83,2.2922,2.28218
35.84,2.28943,2.28665
35.85,2.28519,2.28973
35.86,2.29418,2.28435
35.87,2.28751,2.2843
35.88,2.29077,2.29214
35.89,2.29281,2.28088
35.9,2.29044,2.28235
35.91,2.28707,2.28955
35.92,2.29479,2.28799
35.93,2.2917,2.28754
35.94,2.29071,2.2867
35.95,2.2924,2.28138
35.96,2.2967,2.28636
35.97,2.28825,2.28277
35.98,2.29001,2.2939
35.99,2.28685,2.28998
36.0,2.29774,2.28983
36.01,2.2888,2.29107
36.02,2.28795,2.29796
36.03,2.29039,2.29212
36.04,2.2906,2.30243
36.05,2.28953,2.29197
36.06,2.28658,2.28916
36.07,2.28536,2.28384
36.08,2.29771,2.29921
36.09,2.29312,2.29441
36.1,2.29357,2.29049
36.11,2.29203,2.28807
36.12,2.2911,2.29043
36.13,2.28834,2.28679
36.14,2.28527,2.28777
36.15,2.28812,2.29147
36.16,2.28529,2.29256
36.17,2.28163,2.29124
36.18,2.29177,2.28102
36.19,2.29493,2.29504
36.2,2.28607,2.29026
36.21,2.29102,2.2969
36.22,2.29272,2.29478
36.23,2.28678,2.29345
36.24,2.28938,2.29032
36.25,2.28218,2.29731
36.26,2.28421,2.29072
36.27,2.2829,2.29721
36.28,2.28435,2.30179
36.29,2.28165,2.31031
36.3,2.28285,2.30806
36.31,2.28442,2.29314
36.32,2.2819,2.29566
36.33,2.29031,2.30032
36.34,2.29158,2.28615
36.35,2.2864,2.28515
36.36,2.28696,2.28693
36.37,2.27985,2.29765
36.38,2.28193,2.30083
36.39,2.29024,2.30102
36.4,2.28611,2.30168
36.41,2.28219,2.29327
36.42,2.29108,2.29639
36.43,2.2898,2.29974
36.44,2.28761,2.29766
36.45,2.291,2.29383
36.46,2.28601,2.30209
36.47,2.28574,2.29679
36.48,2.29187,2.29354
36.49,2.29668,2.29359
36.5,2.29545,2.29129
36.51,2.2867,2.29496
36.52,2.28879,2.2906
36.53,2.2831,2.28998
36.54,2.28685,2.29166
36.55,2.29439,2.28908
36.56,2.28663,2.29352
36.57,2.28282,2.28829
36.58,2.29009,2.27978
36.59,2.29138,2.27817
36.6,2.2909,2.28015
36.61,2.28859,2.28118
36.62,2.28715,2.27828
36.63,2.28407,2.29344
36.64,2.28108,2.28946
36.65,2.28874,2.2793
36.66,2.28591,2.29466
36.67,2.28605,2.27461
36.68,2.29022,2.28739
36.69,2.29218,2.28773
36.7,2.28586,2.29018
36.71,2.28347,2.28629
36.72,2.28669,2.28609
36.73,2.29404,2.27792
36.74,2.28927,2.29035
36.75,2.29144,2.29084
36.76,2.28856,2.28615
36.77,2.29074,2.29122
36.78,2.28688,2.28821
36.79,2.29306,2.28258
36.8,2.28943,2.28977
36.81,2.29228,2.29103
36.82,2.28706,2.2844
36.83,2.2856,2.28488
36.84,2.28666,2.27932
36.85,2.28645,2.28571
36.86,2.28837,2.28157
36.87,2.28851,2.28292
36.88,2.28985,2.28465
36.89,2.28656,2.27526
36.9,2.28941,2.28413
36.91,2.28504,2.28429
36.92,2.2865,2.28415
36.93,2.29224,2.28888
36.94,2.28572,2.28377
36.95,2.28524,2.28418
36.96,2.2856,2.28477
36.97,2.28765,2.28405
36.98,2.28902,2.28715
36.99,2.28732,2.27915
37.0,2.2898,2.28533
37.01,2.29427,2.29161
37.02,2.28951,2.2976
37.03,2.28485,2.29761
37.04,2.28309,2.2897
37.05,2.2883,2.27994
37.06,2.28329,2.28114
37.07,2.2767,2.28072
37.08,2.28362,2.29464
37.09,2.28963,2.28176
37.1,2.29512,2.29743
37.11,2.28998,2.29878
37.12,2.28562,2.29594
37.13,2.29286,2.29313
37.14,2.29005,2.29225
37.15,2.2883,2.29229
37.16,2.2908,2.29452
37.17,2.28841,2.29035
37.18,2.28783,2.29035
37.19,2.29,2.29307
37.2,2.29173,2.29034
37.21,2.28446,2.28378
37.22,2.27889,2.2857
37.23,2.2852,2.28372
37.24,2.28787,2.27912
37.25,2.28549,2.28331
37.26,2.28915,2.27973
37.27,2.29016,2.27372
37.28,2.28904,2.28249
37.29,2.28493,2.28244
37.3,2.28738,2.28207
37.31,2.29243,2.28164
37.32,2.29936,2.28439
37.33,2.2916,2.27651
37.34,2.29234,2.28121
37.35,2.294,2.27822
37.36,2.29786,2.27331
37.37,2.2964,2.28212
37.38,2.29588,2.2757
37.39,2.29194,2.28165
37.4,2.28743,2.28098
37.41,2.2901,2.2721
37.42,2.28928,2.28215
37.43,2.29599,2.28326
37.44,2.29539,2.28291
37.45,2.2965,2.28546
37.46,2.29541,2.27751
37.47,2.29235,2.27855
37.48,2.29482,2.27415
37.49,2.29542,2.2757
37.5,2.30052,2.27831
37.51,2.30068,2.28008
37.52,2.29844,2.2831
37.53,2.30293,2.27395
37.54,2.30189,2.28245
37.55,2.29649,2.28289
37.56,2.29864,2.27509
37.57,2.29954,2.28484
37.58,2.2999,2.28173
37.59,2.29223,2.27772
37.6,2.29117,2.26726
37.61,2.29248,2.27623
37.62,2.29232,2.27709
37.63,2.29253,2.28489
37.64,2.28512,2.28491
37.65,2.29464,2.27639
37.66,2.29355,2.2753
37.67,2.30136,2.27134
37.68,2.28799,2.2766
37.69,2.28888,2.2806
37.7,2.28715,2.2756
37.71,2.2894,2.26812
37.72,2.29369,2.28103
37.73,2.29036,2.27191
37.74,2.29603,2.28702
37.75,2.29758,2.27796
37.76,2.2992,2.28039
37.77,2.3027,2.28379
37.78,2.29427,2.28444
37.79,2.29607,2.2824
37.8,2.28861,2.28387
37.81,2.29628,2.28367
37.82,2.29434,2.28528
37.83,2.29122,2.28835
37.84,2.29262,2.28541
37.85,2.2974,2.2875
37.86,2.29627,2.28832
37.87,2.30249,2.29142
37.88,2.29343,2.29101
37.89,2.29213,2.28923
37.9,2.30002,2.29111
37.91,2.29544,2.29289
37.92,2.3034,2.29435
37.93,2.29494,2.29077
37.94,2.2845,2.28987
37.95,2.28684,2.29303
37.96,2.29197,2.28226
37.97,2.29297,2.2825
37.98,2.28802,2.29331
37.99,2.29076,2.2974
38.0,2.29544,2.28565
38.01,2.28382,2.28582
38.02,2.29186,2.2991
38.03,2.29089,2.29442
38.04,2.28757,2.29234
38.05,2.2879,2.29086
38.06,2.29271,2.29279
38.07,2.29636,2.29662
38.08,2.28368,2.29726
38.09,2.28855,2.29079
38.1,2.2907,2.28844
38.11,2.29238,2.29094
38.12,2.28306,2.28841
38.13,2.29312,2.28398
38.14,2.28854,2.29508
38.15,2.29106,2.29823
38.16,2.27532,2.29279
38.17,2.28939,2.29944
38.18,2.28574,2.29203
38.19,2.28479,2.28149
38.2,2.28239,2.30244
38.21,2.28506,2.29898
38.22,2.28498,2.28813
38.23,2.28759,2.28514
38.24,2.28292,2.29343
38.25,2.28642,2.30344
38.26,2.28947,2.2959
38.27,2.28469,2.29588
38.28,2.28595,2.29924
38.29,2.28428,2.28745
38.3,2.28688,2.30099
38.31,2.28744,2.29183
38.32,2.27966,2.29077
38.33,2.28696,2.29551
38.34,2.2805,2.2988
38.35,2.27861,2.30413
38.36,2.2937,2.29582
38.37,2.28585,2.29457
38.38,2.28653,2.29487
38.39,2.29246,2.29649
38.4,2.29027,2.30147
38.41,2.28293,2.29913
38.42,2.2825,2.29401
38.43,2.2872,2.29057
38.44,2.28474,2.30017
38.45,2.2942,2.29866
38.46,2.28238,2.29313
38.47,2.28116,2.29812
38.48,2.2866,2.29734
38.49,2.2883,2.28783
38.5,2.28641,2.29801
38.51,2.29092,2.29631
38.52,2.28554,2.2935
38.53,2.2882,2.30536
38.54,2.28466,2.30531
38.55,2.28929,2.30125
38.56,2.28907,2.29577
38.57,2.29076,2.3021
38.58,2.28959,2.29996
38.59,2.2864,2.2937
38.6,2.28558,2.29885
38.61,2.28501,2.30508
38.62,2.27784,2.3034
38.63,2.29008,2.28947
38.64,2.2883,2.29191
38.65,2.28486,2.29475
38.66,2.2806,2.29357
38.67,2.27707,2.30186
38.68,2.29413,2.30205
38.69,2.28565,2.29462
38.7,2.2848,2.2912
38.71,2.28993,2.30064
38.72,2.28195,2.29633
38.73,2.27843,2.2926
38.74,2.28126,2.29128
38.75,2.28455,2.29454
38.76,2.28293,2.28845
38.77,2.28672,2.29323
38.78,2.2788,2.29666
38.79,2.28051,2.28529
38.8,2.28909,2.29497
38.81,2.28434,2.29823
38.82,2.29671,2.29731
38.83,2.29176,2.28963
38.84,2.28287,2.29956
38.85,2.28667,2.30444
38.86,2.28302,2.29557
38.87,2.2814,2.29493
38.88,2.29044,2.29648
38.89,2.28266,2.29898
38.9,2.28192,2.29059
38.91,2.28468,2.29437
38.92,2.28501,2.30124
38.93,2.28374,2.29679
38.94,2.28602,2.30861
38.95,2.28861,2.29907
38.96,2.28973,2.29821
38.97,2.29209,2.30674
38.98,2.29247,2.30348
38.99,2.28991,2.29843
39.0,2.29358,2.29246
39.01,2.29279,2.29546
39.02,2.28782,2.2903
39.03,2.28971,2.29122
39.04,2.29435,2.29754
39.05,2.28972,2.29451
39.06,2.29466,2.29379
39.07,2.29434,2.30003
39.08,2.29571,2.29386
39.09,2.29219,2.29635
39.1,2.28283,2.30154
39.11,2.28748,2.30375
39.12,2.28775,2.30215
39.13,2.28974,2.29951
39.14,2.29097,2.31148
39.15,2.29229,2.30738
39.16,2.28934,2.31174
39.17,2.28376,2.31214
39.18,2.29039,2.30907
39.19,2.28832,2.31044
39.2,2.2811,2.31387
39.21,2.29104,2.30929
39.22,2.2902,2.30603
39.23,2.28764,2.30174
39.24,2.29471,2.29775
39.25,2.28997,2.30364
39.26,2.2844,2.30313
39.27,2.28568,2.30289
39.28,2.29114,2.29817
39.29,2.28884,2.30255
39.3,2.28659,2.30363
39.31,2.28664,2.30762
39.32,2.29366,2.30443
39.33,2.2979,2.30001
39.34,2.28736,2.30302
39.35,2.29206,2.29762
39.36,2.29707,2.29739
39.37,2.28599,2.3006
39.38,2.28854,2.29561
39.39,2.29128,2.29922
39.4,2.29218,2.29809
39.41,2.29111,2.29821
39.42,2.28525,2.29635
39.43,2.29678,2.30757
39.44,2.28894,2.30312
39.45,2.28791,2.29497
39.46,2.29687,2.29218
39.47,2.29611,2.30788
39.48,2.29485,2.30174
39.49,2.28583,2.30579
39.5,2.28829,2.29391
39.51,2.28684,2.3013
39.52,2.29358,2.30172
39.53,2.30119,2.30485
39.54,2.29891,2.30537
39.55,2.28993,2.30965
39.56,2.29256,2.30049
39.57,2.28949,2.29509
39.58,2.29012,2.29576
39.59,2.28736,2.29395
39.6,2.28365,2.29747
39.61,2.28565,2.28636
39.62,2.28726,2.29451
39.63,2.28661,2.29968
39.64,2.28129,2.29649
39.65,2.28224,2.29724
39.66,2.28619,2.29286
39.67,2.28362,2.30149
39.68,2.28948,2.29789
39.69,2.2867,2.30872
39.7,2.29155,2.30059
39.71,2.28719,2.30001
39.72,2.28487,2.29719
39.73,2.29047,2.29414
39.74,2.28712,2.29138
39.75,2.28532,2.2959
39.76,2.28733,2.29322
39.77,2.28968,2.30527
39.78,2.29102,2.3065
39.79,2.28481,2.29969
39.8,2.28276,2.29026
39.81,2.29268,2.29994
39.82,2.28673,2.29752
39.83,2.2913,2.30533
39.84,2.28959,2.30112
39.85,2.29231,2.30081
39.86,2.28943,2.29522
39.87,2.28713,2.30163
39.88,2.2933,2.30036
39.89,2.28213,2.29555
39.9,2.28822,2.30286
39.91,2.29002,2.29874
39.92,2.28811,2.30412
39.93,2.28574,2.29222
39.94,2.29126,2.29142
39.95,2.28677,2.3046
39.96,2.2865,2.30682
39.97,2.28366,2.30153
39.98,2.29075,2.30693
39.99,2.2931,2.30136
40.0,2.28472,2.30457
40.01,2.28814,2.29889
40.02,2.29606,2.29965
40.03,2.29774,2.30285
40.04,2.29224,2.30532
40.05,2.28937,2.3051
40.06,2.29333,2.30815
40.07,2.28767,2.29823
40.08,2.28958,2.29959
40.09,2.29538,2.30276
40.1,2.30137,2.29863
40.11,2.29986,2.30306
40.12,2.29403,2.29448
40.13,2.28981,2.30136
40.14,2.29116,2.29878
40.15,2.28741,2.29326
40.16,2.29226,2.29701
40.17,2.28634,2.28994
40.18,2.28851,2.29555
40.19,2.28844,2.29419
40.2,2.29385,2.29554
40.21,2.29228,2.29265
40.22,2.28777,2.29231
40.23,2.2835,2.29333
40.24,2.29246,2.29692
40.25,2.29732,2.29542
40.26,2.28791,2.29431
40.27,2.28688,2.29536
40.28,2.29236,2.29061
40.29,2.28732,2.29238
40.3,2.29469,2.2912
40.31,2.28914,2.28845
40.32,2.29621,2.2904
40.33,2.28805,2.28592
40.34,2.28988,2.29307
40.35,2.28687,2.29023
40.36,2.28894,2.29022
40.37,2.28585,2.29717
40.38,2.28476,2.29711
40.39,2.29125,2.29978
40.4,2.29669,2.29497
40.41,2.30019,2.29746
40.42,2.30387,2.2949
40.43,2.29948,2.29532
40.44,2.2936,2.29232
40.45,2.29499,2.29735
40.46,2.29068,2.2922
40.47,2.29981,2.29184
40.48,2.28848,2.28773
40.49,2.28704,2.29362
40.5,2.29282,2.28626
40.51,2.2968,2.28674
40.52,2.28965,2.28527
40.53,2.29319,2.29016
40.54,2.29416,2.28007
40.55,2.28964,2.2897
40.56,2.29141,2.28711
40.57,2.29362,2.28845
40.58,2.28676,2.2909
40.59,2.29154,2.28808
40.6,2.28941,2.28741
40.61,2.28934,2.27819
40.62,2.29556,2.28444
40.63,2.29004,2.29267
40.64,2.28565,2.28922
40.65,2.28729,2.29103
40.66,2.28,2.29889
40.67,2.28035,2.29328
40.68,2.28042,2.29047
40.69,2.2911,2.28328
40.7,2.29015,2.28335
40.71,2.29613,2.2822
40.72,2.29129,2.29252
40.73,2.28591,2.28488
40.74,2.28796,2.29014
40.75,2.29116,2.28702
40.76,2.29203,2.28929
40.77,2.29048,2.29704
40.78,2.29255,2.28437
40.79,2.29511,2.28817
40.8,2.28992,2.29251
40.81,2.29211,2.29289
40.82,2.28881,2.29083
40.83,2.28543,2.29271
40.84,2.29413,2.29044
40.85,2.28852,2.29017
40.86,2.29671,2.28742
40.87,2.2874,2.29604
40.88,2.29451,2.29553
40.89,2.29002,2.29139
40.9,2.28941,2.29284
40.91,2.28731,2.28259
40.92,2.29268,2.28836
40.93,2.29603,2.29014
40.94,2.29153,2.29479
40.95,2.29411,2.29045
40.96,2.30219,2.28984
40.97,2.3005,2.2931
40.98,2.29446,2.28799
40.99,2.29246,2.28787
41.0,2.29518,2.28919
41.01,2.29634,2.29536
41.02,2.29102,2.28856
41.03,2.29499,2.29499
41.04,2.29434,2.2914
41.05,2.29103,2.29455
41.06,2.29092,2.298
41.07,2.30096,2.28597
41.08,2.29787,2.29806
41.09,2.30046,2.29814
41.1,2.29955,2.29649
41.11,2.30756,2.30286
41.12,2.30923,2.29792
41.13,2.30891,2.2968
41.14,2.314,2.29134
41.15,2.30512,2.29487
41.16,2.31207,2.2996
41.17,2.30993,2.30197
41.18,2.29778,2.29121
41.19,2.30155,2.2942
41.2,2.30631,2.2966
41.21,2.30737,2.28705
41.22,2.30289,2.28998
41.23,2.3019,2.29168
41.24,2.30577,2.29705
41.25,2.3054,2.29183
41.26,2.30501,2.29422
41.27,2.29542,2.29336
41.28,2.30054,2.29843
41.29,2.30218,2.29064
41.3,2.30055,2.3004
41.31,2.29947,2.30096
41.32,2.30252,2.3067
41.33,2.2942,2.2957
41.34,2.29133,2.30179
41.35,2.29815,2.29524
41.36,2.30019,2.30615
41.37,2.29109,2.30143
41.38,2.29423,2.29816
41.39,2.29622,2.2941
41.4,2.29418,2.29098
41.41,2.29998,2.29904
41.42,2.29472,2.29966
41.43,2.28672,2.29215
41.44,2.29358,2.29161
41.45,2.29158,2.28564
41.46,2.29019,2.28949
41.47,2.29819,2.28121
41.48,2.2951,2.29745
41.49,2.29455,2.30231
41.5,2.29503,2.30129
41.51,2.30415,2.28998
41.52,2.29834,2.29405
41.53,2.29924,2.29417
41.54,2.30272,2.29046
41.55,2.30476,2.29068
41.56,2.30227,2.29469
41.57,2.29419,2.29475
41.58,2.29681,2.28497
41.59,2.29299,2.29535
41.6,2.30611,2.29041
41.61,2.30419,2.28935
41.62,2.30601,2.28842
41.63,2.30624,2.2934
41.64,2.29671,2.28956
41.65,2.29093,2.2894
41.66,2.29754,2.28886
41.67,2.29651,2.29231
41.68,2.29599,2.29748
41.69,2.29441,2.29987
41.7,2.30176,2.29695
41.71,2.29659,2.30271
41.72,2.30414,2.29653
41.73,2.29383,2.29025
41.74,2.30176,2.29791
41.75,2.29724,2.29693
41.76,2.2998,2.29917
41.77,2.30889,2.29368
41.78,2.29908,2.29978
41.79,2.30019,2.30738
41.8,2.30063,2.30054
41.81,2.30039,2.29115
41.82,2.30254,2.30319
41.83,2.30565,2.29649
41.84,2.3013,2.29284
41.85,2.30513,2.295
41.86,2.30172,2.29529
41.87,2.29701,2.29033
41.88,2.3011,2.29786
41.89,2.29992,2.29119
41.9,2.2991,2.29405
41.91,2.30156,2.28983
41.92,2.30043,2.29557
41.93,2.29917,2.28948
41.94,2.2962,2.28894
41.95,2.30044,2.28544
41.96,2.30056,2.29683
41.97,2.29797,2.2881
41.98,2.2983,2.2984
41.99,2.29741,2.29616
42.0,2.29744,2.29748
42.01,2.30532,2.29478
42.02,2.30178,2.30254
42.03,2.30858,2.29404
42.04,2.30273,2.29284
42.05,2.29282,2.29436
42.06,2.30198,2.28311
42.07,2.29585,2.27887
42.08,2.30028,2.28531
42.09,2.2932,2.287
42.1,2.29542,2.29676
42.11,2.29769,2.30448
42.12,2.29211,2.29383
42.13,2.296,2.29145
42.14,2.29099,2.2932
42.15,2.30286,2.29216
42.16,2.2905,2.28021
42.17,2.28916,2.29198
42.18,2.29891,2.29686
42.19,2.3012,2.29116
42.2,2.29867,2.29915
42.21,2.29961,2.29172
42.22,2.30602,2.29825
42.23,2.29414,2.29189
42.24,2.30304,2.29071
42.25,2.29948,2.28968
42.26,2.29044,2.29568
42.27,2.29142,2.29904
42.28,2.29353,2.30158
42.29,2.29394,2.29762
42.3,2.29638,2.29642
42.31,2.29568,2.29436
42.32,2.30207,2.29202
42.33,2.30214,2.29685
42.34,2.30198,2.30431
42.35,2.30416,2.29715
42.36,2.30729,2.29929
42.37,2.30114,2.29543
42.38,2.29795,2.29901
42.39,2.29561,2.29218
42.4,2.29897,2.29157
42.41,2.30381,2.29505
42.42,2.29607,2.29019
42.43,2.30276,2.29638
42.44,2.30164,2.2968
42.45,2.29688,2.29509
42.46,2.305,2.2884
42.47,2.30074,2.28942
42.48,2.30353,2.29692
42.49,2.29559,2.29466
42.5,2.29591,2.29445
42.51,2.29686,2.29004
42.52,2.29855,2.292
42.53,2.29716,2.29404
42.54,2.30041,2.29393
42.55,2.29552,2.29729
42.56,2.2982,2.29367
42.57,2.30685,2.28742
42.58,2.29707,2.28926
42.59,2.30213,2.29457
42.6,2.30279,2.2869
42.61,2.29518,2.29765
42.62,2.29566,2.30741
42.63,2.29818,2.30108
42.64,2.30202,2.29428
42.65,2.29983,2.28826
42.66,2.30458,2.28297
42.67,2.30271,2.28939
42.68,2.29807,2.29734
42.69,2.31125,2.2981
42.7,2.30846,2.29758
42.71,2.29956,2.29955
42.72,2.29676,2.30077
42.73,2.30385,2.29203
42.74,2.2942,2.29872
42.75,2.2941,2.28534
42.76,2.29816,2.29446
42.77,2.29756,2.29324
42.78,2.29827,2.29245
42.79,2.30256,2.28597
42.8,2.30152,2.2894
42.81,2.30599,2.2847
42.82,2.29839,2.28201
42.83,2.30191,2.2932
42.84,2.30465,2.29749
42.85,2.29406,2.28153
42.86,2.29614,2.28176
42.87,2.29706,2.29122
42.88,2.29424,2.28922
42.89,2.29368,2.29551
