FOLDER,LIGAND_ENTRY,TOTAL_SCORE,smiles
file12,A3499_entry_00045_conf_01,-101.94,C[C@@H](N1CC[C@@H](O)C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A2078_entry_00194_conf_01,-101.938,O=C(O[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)C1CCCC1
file10,A2997_entry_00171_conf_01,-101.933,O[C@H](c1ccc(Cl)cc1)[C@](O)(c1ccc(Cl)cc1)[C@H]1CCCO1
file1,A51_entry_00051_conf_01,-101.917,Clc1ccc([C@H](CCn2ccnc2)OCc2cccnc2)c(Cl)c1
file8,A2338_entry_00140_conf_01,-101.895,c1ccc(CC[C@H](Cn2ccnc2)c2ccccc2)cc1
file3,A858_entry_00230_conf_01,-101.875,C[C@@H](CN1C[C@@H](C)O[C@@H](C)C1)c1ccc(C(C)(C)C)cc1
file6,A1821_entry_00251_conf_01,-101.872,Cc1ccc([C@@H](C)O[C@@H](Cn2ccnc2)C(=O)C(C)(C)C)cc1
file11,A3418_entry_00278_conf_01,-101.871,C[C@@H](N1CCN(C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file20,A6207_entry_00241_conf_01,-101.862,CC(C)CCCNC[C@H](O)c1ccc(SC(C)C)cc1
file6,A1720_entry_00150_conf_01,-101.862,CCN(CC)CCCc1ccccc1c1ccccc1
file3,A813_entry_00185_conf_01,-101.854,CC[C@@H](Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@H](C)C1
file8,A2377_entry_00179_conf_01,-101.845,Fc1ccc([C@H](Cn2ccnc2)c2ccccc2F)cc1
file17,A5053_entry_00029_conf_01,-101.832,CCCC(C)(C)C(=O)[C@H](Oc1ccc(C)cc1)n1ccnc1
file6,A1656_entry_00086_conf_01,-101.824,CCN(CC)CCSc1ccccc1c1ccccc1
file20,A6102_entry_00136_conf_01,-101.823,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(Cl)c(OC)c1
file5,A1263_entry_00007_conf_01,-101.813,O=C(CCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)NC1CC1
file12,A3604_entry_00150_conf_01,-101.804,C[C@H](N1CCN(C2(C#N)CC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file1,A281_entry_00281_conf_01,-101.804,Cc1ccc(OC[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file16,A5004_entry_00294_conf_01,-101.798,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)NCCc1ccccc1
file3,A798_entry_00170_conf_01,-101.796,CCC(C)(C)c1ccc(CCN2C[C@@H](C)O[C@@H](C)[C@H]2C)cc1
file1,A166_entry_00166_conf_01,-101.792,Cn1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)c1
file2,A380_entry_00066_conf_01,-101.788,CC(=O)c1ccc([C@H](Cn2ccnc2)OCc2ccc(Cl)cc2)cc1
file8,A2364_entry_00166_conf_01,-101.783,COc1ccc([C@@H](Cn2ccnc2)c2cccc(OC)c2)cc1
file7,A2057_entry_00173_conf_01,-101.777,CC(=O)c1ccc(CO[C@@H]2c3cc(C)ccc3S[C@H]2Cn2ccnc2)cc1
file11,A3146_entry_00006_conf_01,-101.773,CN(Cc1ccccc1C#N)Cc1cccc2ccccc12
file20,A6226_entry_00260_conf_01,-101.767,CSc1ccc([C@@H](C)NCCCCCCCO)cc1
file7,A1990_entry_00106_conf_01,-101.762,Cc1ccc2c(c1)[C@H](OCc1ccccc1F)[C@H](Cn1ccnc1)S2
file2,A449_entry_00135_conf_01,-101.758,CC(C)(O)[C@@H](c1ccccc1OCc1cccc(F)c1)n1ccnc1
file11,A3409_entry_00269_conf_01,-101.753,C(=C\c1ccccc1)/C[C@H](c1ccccc1)n1ccnc1
file7,A2050_entry_00166_conf_01,-101.74,CN(C)C[C@H]1Sc2ccc(F)cc2[C@@H]1OCc1c(F)cccc1F
file12,A3583_entry_00129_conf_01,-101.738,CC(C)N1CCN([C@@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file6,A1579_entry_00009_conf_01,-101.736,CC(C)N1CN(Cc2ccccc2)/C(=N/c2ccccc2)/S1
file10,A2993_entry_00167_conf_01,-101.734,C=C[C@@H](O)c1ccc([C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file12,A3506_entry_00052_conf_01,-101.73,C[C@@H](N1CCN(C(=O)C(C)(C)C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A825_entry_00197_conf_01,-101.726,C[C@@H](Cc1ccc([C@@H](C)O)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file17,A5119_entry_00095_conf_01,-101.724,CCCC(C)(C)C(=O)[C@H](Oc1cccc(Cl)c1)n1ccnc1
file19,A5676_entry_00024_conf_01,-101.724,Cc1ccc(C[C@@H](C)CC2=CC(=CC(=O)[N+]2O)C)cc1
file2,A378_entry_00064_conf_01,-101.721,Clc1cccc([C@@H](Cn2ccnc2)OCc2ccccc2)c1
file15,A4470_entry_00074_conf_01,-101.715,Cc1cn(C[C@@](O)(Cn2cncn2)c2ccc(F)cc2F)c(C)n1
file3,A784_entry_00156_conf_01,-101.702,CCC(C)(C)c1ccc(C[C@@H](C)CN2CCOC(C)(C)C2)cc1
file12,A3763_entry_00309_conf_01,-101.687,C[C@H](N1CCC(F)(F)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file2,A370_entry_00056_conf_01,-101.687,Brc1ccc([C@H](Cn2ccnc2)OCc2ccccc2)cc1
file7,A2156_entry_00272_conf_01,-101.684,CCN(Cc1ccncc1)C(=S)Oc1ccc2c(c1)CCC2
file2,A315_entry_00001_conf_01,-101.671,Cc1ccc([C@@H](Cn2ccnc2)OCc2ccc(Cl)cc2)cc1
file11,A3403_entry_00263_conf_01,-101.67,Cc1ccc(c2cn(C)cc2[C@@H](c2ccccc2)n2ccnc2)cc1
file7,A2052_entry_00168_conf_01,-101.67,Cc1cccc(C)c1CO[C@H]1c2ccccc2S[C@H]1Cn1ccnc1
file8,A2378_entry_00180_conf_01,-101.668,CCc1cn(C[C@@H](c2ccccc2)c2ccc(Br)cc2)nn1
file13,A3901_entry_00133_conf_01,-101.663,CCCCO[N+]1C(=CC(=CC1=O)C)C1CCCCC1
file12,A3645_entry_00191_conf_01,-101.66,C[C@@H](N1CCc2cccc(Cl)c2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1659_entry_00089_conf_01,-101.652,CCN(CC)CCCCOC(=O)c1ccc(c2ccccc2)o1
file2,A318_entry_00004_conf_01,-101.649,OCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file4,A1194_entry_00252_conf_01,-101.646,CCOC(=O)c1cncn1[C@@H]1CCCc2cc(OC(C)C)ccc12
file3,A803_entry_00175_conf_01,-101.644,CCC(C)(C)c1ccc(CCN2C[C@H](C)O[C@H](C)C2)cc1
file19,A5665_entry_00013_conf_01,-101.635,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)CCO
file15,A4431_entry_00035_conf_01,-101.614,OCCCNC[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file4,A1214_entry_00272_conf_01,-101.607,CCOC(=O)Cc1cncn1[C@H]1CCc2ccccc12
file7,A1905_entry_00021_conf_01,-101.602,Cn1c(=N)n(Cc2ccc(Cl)cc2)c2ccccc12
file15,A4620_entry_00224_conf_01,-101.6,OC(c1ccccc1)(c1ccccc1)c1ccccc1Cn1ccnc1
file5,A1363_entry_00107_conf_01,-101.596,CCOC(=O)c1cncn1[C@H]1CC[C@H](O)c2ccccc12
file3,A912_entry_00284_conf_01,-101.595,CCC(C)(C)c1ccc(C[C@H](C)CN2CCCC2)cc1
file15,A4398_entry_00002_conf_01,-101.592,Cc1nccn1C[C@@H](OCc1cccnc1)c1ccc(Cl)cc1Cl
file15,A4468_entry_00072_conf_01,-101.588,CN1C=CN(C[C@@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file11,A3428_entry_00288_conf_01,-101.587,C[C@@H](N1CCC(F)(F)C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A800_entry_00172_conf_01,-101.584,CCC(C)(CC)c1ccc(C[C@H](C)CN2CCO[C@@H](C)C2)cc1
file3,A710_entry_00082_conf_01,-101.577,OCCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file8,A2269_entry_00071_conf_01,-101.577,Ic1ccc([C@@H](CCn2ccnc2)c2ccccc2)cc1
file10,A3066_entry_00240_conf_01,-101.565,CCC(CC)CO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file20,A6094_entry_00128_conf_01,-101.564,CCCCCCCN[C@@H](C)[C@H](O)c1ccc(OC)cc1
file8,A2208_entry_00010_conf_01,-101.562,CC(C)CN(C)CCS[C@@H](C[N](=O)O)c1ccccc1Cl
file11,A3240_entry_00100_conf_01,-101.557,CN(Cc1ccccc1N(C)C)Cc1cccc2ccccc12
file6,A1689_entry_00119_conf_01,-101.551,CCN(CC)CCc1ccccc1c1ccccc1
file8,A2247_entry_00049_conf_01,-101.55,c1ccc(C[C@@H](Cn2ccnc2)c2ccccc2)cc1
file9,A2613_entry_00101_conf_01,-101.539,C=C(C)CO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file19,A5792_entry_00140_conf_01,-101.537,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)C)OC(=O)c1cccnc1
file22,A6672_entry_00078_conf_01,-101.535,C[C@@H]1C[C@H](C)C[C@@H]([C@H](O)CC2CC(=O)N(Cc3ccc(F)cc3)C(=O)C2)C1=O
file17,A5122_entry_00098_conf_01,-101.518,CCCCc1ccc(O[C@H](C(=O)C(C)(C)C)n2ccnc2)cc1
file6,A1880_entry_00310_conf_01,-101.516,CC[C@H](Oc1ccc(Cl)cc1Cl)C(=O)[C@H](N)Cn1ccnc1
file2,A347_entry_00033_conf_01,-101.512,COc1cccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)c1
file6,A1676_entry_00106_conf_01,-101.511,CCN(CC)CCOC(=O)c1ccccc1C(=O)c1ccccc1
file16,A5003_entry_00293_conf_01,-101.509,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)Nc1cccc(C#N)c1
file12,A3486_entry_00032_conf_01,-101.497,C[C@@H](N1CC[C@H](NC(=O)NC(C)(C)C)C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A776_entry_00148_conf_01,-101.488,CCC(C)(C)c1ccc(CCN2C[C@H](C)O[C@@H](C)C2)cc1
file3,A924_entry_00296_conf_01,-101.478,CC[C@H]1CN(C[C@H](C)Cc2ccc(C(C)(C)C)cc2)CCO1
file4,A1069_entry_00127_conf_01,-101.467,CCOC(=O)c1ccn([C@H]2CCc3ccccc23)c1
file11,A3436_entry_00296_conf_01,-101.447,C[C@@H](N1CCN(C2CC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file20,A6164_entry_00198_conf_01,-101.447,CCCCCCCCN[C@H](C)[C@H](O)c1ccc(C)cc1
file3,A926_entry_00298_conf_01,-101.444,CCC(C)(C)c1ccc(CCCN2C[C@@H](C)OC(C)(C)C2)cc1
file1,A236_entry_00236_conf_01,-101.438,OCCOC[C@]1(c2ccc(Cl)cc2)O[C@H]1c1ccc(Cl)cc1Cl
file8,A2358_entry_00160_conf_01,-101.437,CC(C)c1cn(C[C@@H](c2ccccc2)c2ccc(F)cc2)cn1
file19,A5775_entry_00123_conf_01,-101.432,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)OC(=O)c1cccnc1
file4,A1189_entry_00247_conf_01,-101.432,CCOC(=O)c1cncn1[C@H]1C[C@@H](O)Cc2ccccc12
file19,A5950_entry_00298_conf_01,-101.43,CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(OC)cc1
file2,A356_entry_00042_conf_01,-101.428,CC(=O)CCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file7,A1955_entry_00071_conf_01,-101.412,CCOc1ccc(Cn2c(C)nc3ccccc23)cc1
file5,A1570_entry_00314_conf_01,-101.407,O=C1CN(Cc2ccccc2)CN1c1ccccc1
file3,A773_entry_00145_conf_01,-101.405,CCC(C)(C)c1ccc(CCCCN2C[C@@H](C)O[C@@H](C)C2)cc1
file6,A1862_entry_00292_conf_01,-101.404,CCCC(C)(C)C(=O)[C@@H](Cn1ccnc1)Oc1ccc(C)cc1C
file14,A4256_entry_00174_conf_01,-101.402,CCOC(=O)CCc1ccc(OC[C@H](O)COC(=O)N)cc1
file14,A4389_entry_00307_conf_01,-101.401,CCCCCC(=O)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file2,A358_entry_00044_conf_01,-101.395,N#Cc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file12,A3609_entry_00155_conf_01,-101.39,C[C@H](N1CCc2ccccc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1697_entry_00127_conf_01,-101.386,CCCCN(C)CCOC(=O)c1ccccc1c1ccccc1
file12,A3690_entry_00236_conf_01,-101.385,C[C@H]1c2ccsc2CN1[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1778_entry_00208_conf_01,-101.385,CC(C)C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)[C@@H](C)Cn1ccnc1
file2,A323_entry_00009_conf_01,-101.381,Clc1ccc([C@H](Cn2ccnc2)OCCc2ccccc2)cc1
file5,A1304_entry_00048_conf_01,-101.381,CN(C)CCN[C@H]1c2ccccc2CCc2cc(Cl)cc(Cl)c12
file10,A2871_entry_00045_conf_01,-101.371,C[C@](O)(c1ccc(Cl)cc1)[C@H](O)c1ccc(Cl)cc1
file21,A6375_entry_00095_conf_01,-101.361,CCC[C@H]1CC(=O)[C@@H](C[C@H](O)[C@@H]2C[C@H](C)C[C@H](C)C2=O)C1
file20,A5999_entry_00033_conf_01,-101.354,CCCCN[C@@H](C)[C@@H](O)c1ccc(OC(C)C)cc1
file16,A4717_entry_00007_conf_01,-101.351,C=C(C)CN(C)Cc1cccc2ccccc12
file3,A916_entry_00288_conf_01,-101.344,CC[C@H](Cc1cccc(C(C)C)c1)CN1C[C@@H](C)O[C@@H](C)C1
file9,A2516_entry_00004_conf_01,-101.318,CN(C/C=C/c1ccccc1)Cc1c[nH]c2ccccc12
file8,A2274_entry_00076_conf_01,-101.312,COc1ccc([C@@H](Cn2ccnc2)c2ccccc2)cc1OC
file15,A4423_entry_00027_conf_01,-101.308,Clc1cc(Cl)c(OCC#CCN2CCCCCC2)cc1Cl
file6,A1872_entry_00302_conf_01,-101.298,CC(C)C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)C(C)(C)Cn1ccnn1
file3,A835_entry_00207_conf_01,-101.295,CCC(C)(CC)c1ccc(C[C@@H](O)CN2C[C@@H](C)O[C@@H](C)C2)cn1
file20,A6112_entry_00146_conf_01,-101.293,CC(C)CCCN[C@H](C)[C@H](O)c1ccc(SC(C)C)cc1
file8,A2229_entry_00031_conf_01,-101.284,c1ccc(C(CCn2ccnc2)c2ccccc2)cc1
file9,A2578_entry_00066_conf_01,-101.282,CN(C/C=C\c1ccccc1)Cc1ccccc1
file9,A2536_entry_00024_conf_01,-101.277,CN(CC/C=C/c1ccccc1)CCc1ccccc1
file2,A342_entry_00028_conf_01,-101.272,CCC(CC)CO[C@H](Cn1ccnc1)c1ccc(Cl)cc1
file3,A801_entry_00173_conf_01,-101.271,CCC(C)(CC)c1ccc(C[C@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cn1
file4,A1178_entry_00236_conf_01,-101.269,CCCCOC(=O)c1cncn1[C@H]1CCCc2ccccc12
file3,A899_entry_00271_conf_01,-101.258,CCC(C)(C)c1ccc(CCCN2CCO[C@@H](C)C2)cc1
file19,A5960_entry_00308_conf_01,-101.256,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(C)cc1
file7,A1982_entry_00098_conf_01,-101.256,CCCCO[C@H]1c2cc(F)ccc2S[C@@H]1Cn1ccnc1
file8,A2486_entry_00288_conf_01,-101.254,CN(C/C=C/c1ccccc1)Cc1ccccc1Cl
file15,A4528_entry_00132_conf_01,-101.253,O[C@@](CNC1CCCCC1)(Cn1cncn1)c1ccc(F)cc1F
file3,A793_entry_00165_conf_01,-101.252,CC[C@H](Cc1ccc(C(C)(C)O)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file19,A5797_entry_00145_conf_01,-101.245,COc1ccc(C(C)(C)C[C@@H](C)CC2=CC(=CC(=O)[N+]2O)C)cc1
file7,A1918_entry_00034_conf_01,-101.241,OCCc1nc2ccccc2n1Cc1ccc(F)cc1
file11,A3377_entry_00237_conf_01,-101.232,CCCCNC[C@@H](Cn1ccnc1)Sc1c(Cl)cccc1Cl
file8,A2259_entry_00061_conf_01,-101.222,c1ccc(C(OCCn2ccnc2)c2ccccc2)cc1
file8,A2291_entry_00093_conf_01,-101.221,CCc1ccc([C@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file7,A2039_entry_00155_conf_01,-101.205,OC[C@H]1Sc2ccc(F)cc2[C@@H]1OCc1ccccc1F
file12,A3500_entry_00046_conf_01,-101.202,C[C@@H](N1CC[C@](O)(c2cccc(F)c2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1600_entry_00030_conf_01,-101.201,CCN(CC)CCOC(=O)c1cc(c2ccccc2)oc1C
file6,A1686_entry_00116_conf_01,-101.199,CCN(CC)CCCOC(=O)c1ccc(c2ccccc2OC)cc1
file8,A2494_entry_00296_conf_01,-101.196,CN(C/C=C/c1ccccc1)Cc1cc2ccccc2o1
file7,A2115_entry_00231_conf_01,-101.176,CCCCO[C@@H](Cn1ccnc1)c1ccc(C)cc1Cl
file6,A1610_entry_00040_conf_01,-101.168,CC(C)N(CCCN)CCOC(=O)c1cccc(c2ccccc2)c1O
file7,A1995_entry_00111_conf_01,-101.167,Fc1ccc(CO[C@@H]2c3ccccc3S[C@H]2Cn2ccnc2)cc1
file4,A963_entry_00021_conf_01,-101.165,CCOC(=O)CCc1cncn1[C@@H]1CCCc2ccccc12
file8,A2267_entry_00069_conf_01,-101.162,COc1ccc(C(Cn2ccnc2)c2ccc(OC)cc2)cc1
file11,A3154_entry_00014_conf_01,-101.157,CN(Cc1ccc(Cl)cc1)Cc1ccc2ccccc2n1
file8,A2282_entry_00084_conf_01,-101.155,Cc1cn(C[C@@H](c2ccccc2)c2ccc(Cl)cc2)cn1
file2,A440_entry_00126_conf_01,-101.154,CC(C)(O)[C@@H](c1ccccc1OCc1cccc(Cl)c1)n1ccnc1
file19,A5907_entry_00255_conf_01,-101.134,CC1=CC(=O)[N+](C(=C1)C[C@H](C)C[C@@H](C)CC(C)(C)O)O
file6,A1857_entry_00287_conf_01,-101.126,CC(C)(C)CC(=O)[C@H](Cn1ccnc1)Oc1ccc(F)cc1F
file8,A2375_entry_00177_conf_01,-101.126,N#Cc1ccccc1[C@@H](Cn1ccnc1)c1ccc(F)cc1
file3,A826_entry_00198_conf_01,-101.123,CCC(C)(C)c1ccc(CCN2C[C@@H](C)O[C@@H](C)C2)nc1
file7,A2106_entry_00222_conf_01,-101.123,Clc1ccc([C@H](Cn2ccnc2)OCC2CCC2)c(Cl)c1
file1,A248_entry_00248_conf_01,-101.114,Clc1ccc([C@@H](Cn2ccnc2)OCc2ccccc2)cc1
file10,A3097_entry_00271_conf_01,-101.109,Fc1cccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)c1
file5,A1443_entry_00187_conf_01,-101.084,CCOC(=O)c1cncn1[C@H]1C[C@@]2(C)Cc3ccccc3[C@@H]1C2
file10,A3081_entry_00255_conf_01,-101.079,Clc1ccc([C@H](Cn2ccnc2)OCCc2cccs2)cc1
file11,A3453_entry_00313_conf_01,-101.079,C[C@H](N1CCC(C)(C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file15,A4685_entry_00289_conf_01,-101.076,CC#CCN(C)Cc1cccc2ccccc12
file9,A2559_entry_00047_conf_01,-101.069,CN(C/C=C/c1ccccc1)Cc1ccc(CO)cc1
file5,A1466_entry_00210_conf_01,-101.06,CCOC(=O)c1cncn1[C@H]1C[C@]2(C)C[C@H]1c1ccccc21
file5,A1562_entry_00306_conf_01,-101.046,c1ccc(CN2CCCN(Cc3ccccc3)C2)cc1
file12,A3656_entry_00202_conf_01,-101.044,CCCCN(CC)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2492_entry_00294_conf_01,-101.042,COc1ccc(/C=C/CN(C)Cc2ccccc2)cc1
file15,A4439_entry_00043_conf_01,-101.038,O[C@@](CNCC(F)(F)F)(Cn1cncn1)c1ccc(F)cc1F
file7,A1946_entry_00062_conf_01,-101.035,CSc1nc2ccccc2n1Cc1ccc(C2CC2)cc1
file19,A5689_entry_00037_conf_01,-101.034,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)c1ccc(O)cc1)O
file3,A780_entry_00152_conf_01,-101.031,C[C@@H](Cc1ccc(C(C)C)cc1)CN1C[C@@H](C)O[C@H](C)C1
file12,A3532_entry_00078_conf_01,-101.03,C[C@@H](N1CCN(Cc2cccc(F)c2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2242_entry_00044_conf_01,-101.027,N#Cc1ccc([C@H](CCn2ccnc2)c2ccccc2)cc1
file16,A4979_entry_00269_conf_01,-101.009,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)OCc1ccc(O)cc1
file9,A2515_entry_00003_conf_01,-100.999,CN(C/C=C/c1ccccc1)Cc1cc2ccccc2[nH]1
file4,A1037_entry_00095_conf_01,-100.991,CCCN(CCC)C(=O)c1cncn1[C@@H]1CCCc2ccccc12
file6,A1628_entry_00058_conf_01,-100.989,CCN(CC)CCCOC(=O)c1ccc(c2ccccc2)o1
file20,A6014_entry_00048_conf_01,-100.987,CCCN(CCC)[C@@H](C)[C@@H](O)c1ccc(SC(C)C)cc1
file7,A1998_entry_00114_conf_01,-100.987,Cc1ccc2c(c1)[C@H](OCc1cccc(F)c1)[C@@H](Cn1ccnc1)S2
file9,A2622_entry_00110_conf_01,-100.987,OCCCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file1,A255_entry_00255_conf_01,-100.984,Cc1ccc(CO[C@H](Cn2ccnc2)c2ccc(C)cc2)cc1
file4,A1119_entry_00177_conf_01,-100.984,CCOC(=O)Cn1cnc([C@@H]2CCCc3ccccc23)c1
file7,A2122_entry_00238_conf_01,-100.984,CCCCO[C@H](Cn1ccnc1)c1ccc(OC)cc1Cl
file3,A827_entry_00199_conf_01,-100.979,CCC(C)(C)c1ccc(C[C@H](C)CN2C[C@@H](C)O[C@H](C)C2)cc1
file19,A5741_entry_00089_conf_01,-100.975,CCC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)C)N
file7,A1993_entry_00109_conf_01,-100.97,Cc1ccc2c(c1)S[C@@H](Cn1ccnc1)[C@@H]2OCc1ccccc1
file20,A6008_entry_00042_conf_01,-100.967,CCCCCCCCN[C@H](C)[C@H](O)c1cccc(Cl)c1
file12,A3751_entry_00297_conf_01,-100.96,C[C@@H](N1CC[C@H](c2cccc(C#N)c2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file15,A4432_entry_00036_conf_01,-100.959,O[C@H]1CCN(C[C@@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file11,A3293_entry_00153_conf_01,-100.949,CC(C)S[C@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file19,A5795_entry_00143_conf_01,-100.945,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)C(=O)N)O
file8,A2284_entry_00086_conf_01,-100.945,Fc1ccc([C@@H](CCn2ccnc2)c2cccc(F)c2)cc1
file6,A1731_entry_00161_conf_01,-100.94,CCN(CC)CCN(CC)Cc1ccccc1c1ccccc1
file12,A3554_entry_00100_conf_01,-100.935,C[C@@H](N1CC[C@@](O)(c2cccc(C#N)c2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A917_entry_00289_conf_01,-100.934,CCC(C)(CC)c1ccc(C[C@@H](C)CN2C[C@@H](C)O[C@@H](C)C2)nc1
file15,A4500_entry_00104_conf_01,-100.928,CN1C=NN(C[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file9,A2761_entry_00249_conf_01,-100.928,OCc1ccc([C@@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file19,A5758_entry_00106_conf_01,-100.92,Cc1cccc(C[C@@H](C)CC2=CC(=CC(=O)[N+]2O)C)c1
file16,A4741_entry_00031_conf_01,-100.915,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)Cc1ccccc1
file11,A3238_entry_00098_conf_01,-100.906,COc1ccc(CN(C)Cc2cccc3[nH]ccc23)cc1
file4,A1227_entry_00285_conf_01,-100.9,CCOC(=O)c1cncn1[C@H]1C[C@@](C)(O)c2ccccc12
file12,A3640_entry_00186_conf_01,-100.892,CCCC[C@@]1(O)CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file8,A2234_entry_00036_conf_01,-100.891,N#Cc1ccc([C@H](Cn2ccnc2)c2ccc(F)cc2)cc1
file12,A3753_entry_00299_conf_01,-100.874,C[C@@H](N(C)[C@H]1CC[C@@H](O)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file2,A317_entry_00003_conf_01,-100.861,CC[C@@H](Cn1ccnc1)OCc1c(Cl)cccc1Cl
file12,A3518_entry_00064_conf_01,-100.834,C[C@@H](N1CCN(C(=O)C2CCC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1769_entry_00199_conf_01,-100.831,CCCCC(=O)[C@H](Cn1ccnc1)Oc1ccc(C)cc1Cl
file2,A375_entry_00061_conf_01,-100.827,COc1ccccc1CO[C@H](Cn1ccnc1)c1ccc(Cl)cc1
file1,A44_entry_00044_conf_01,-100.818,CC[C@@H](Cn1ccnc1)OCc1ccc(C(F)(F)F)cc1
file7,A1926_entry_00042_conf_01,-100.817,CC(C)(C)c1nc2ccccc2n1Cc1ccc(F)cc1
file8,A2301_entry_00103_conf_01,-100.817,CCc1nccn1C[C@@H](c1ccccc1)c1ccc(Cl)cc1
file1,A46_entry_00046_conf_01,-100.815,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccccc2)cc1
file11,A3224_entry_00084_conf_01,-100.811,CN(Cc1ccccc1)Cc1cccc2[nH]ccc12
file12,A3472_entry_00018_conf_01,-100.809,C[C@@H](N1CCN(C(C)(C)C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A855_entry_00227_conf_01,-100.807,CCC(C)(C)c1ccc(OC[C@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
file11,A3430_entry_00290_conf_01,-100.803,C[C@H](N1CCC(=O)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A940_entry_00312_conf_01,-100.794,CC[C@H](Cc1ccc(C(C)(C)C)cc1)N1C[C@@H](C)O[C@@H](C)[C@H]1C
file12,A3568_entry_00114_conf_01,-100.79,C[C@H](N1CCC(F)(F)C1)[C@@](O)(Cn1cncn1)c1ccc(F)cc1F
