SN,Molecule,Binding energy (kcal/mol),SMILES,
5162,A102,-85.003,CCO/C=C(/c1ccccc1OCC(C)C)\n1ccnc1,
5163,A6062,-85.002,CC(C)Sc1ccc([C@H](O)[C@@H](C)N)cc1,
5164,A4085,-84.994,CCCCCNC(=O)CCCCC(=O)O,
5165,A4876,-84.993,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(O)C(=O)NC(C)C,
5166,A503,-84.985,O=C(COc1ccc(Cl)cc1)NCCO,
5167,A3828,-84.983,CC1=CC(=S)[N+](C(=C1)C1CCCC1)O,
5168,A5469,-84.981,CC(=CCCC1=CC[C@@](O)(C(C)C)CC1)C,
5169,A607,-84.973,CC[C@H](C)Oc1ccc(OCCO)cc1,
5170,A6776,-84.964,NCc1cc(Cl)c2ncccc2c1O,
5171,A1532,-84.954,CN1CCC(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)CC1,
5172,A2331,-84.951,C[C@H](Cn1ccnc1)c1ccc(Br)cc1,
5173,A3911,-84.949,CC1=CC(=S)[N+](C(=C1)C1CCCC1)N,
5174,A2709,-84.946,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)[C@H]1CCCN1,
5175,A6311,-84.944,C[C@@H]1CC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,
5176,A587,-84.940,COC(=O)CCCOc1ccc(Cl)cc1,
5177,A4797,-84.934,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@]3(O)C(=O)C,
5178,A5761,-84.932,CC1=CC(=O)[NH+]C(=C1)C[C@@H](C)CC(C)(C)C,
5179,A3811,-84.930,CC1=CC(=O)[N+](C(=C1)[C@H]1C=CCCC1)O,
5180,A2196,-84.924,N#CC[C@H](SCCN)c1ccccc1Cl,
5181,A546,-84.919,Clc1ccc(OCCOCC2CCC2)cc1,
5182,A421,-84.909,C/C(=C(/OCCN1CCCC1)\c1ccc(Cl)cc1Cl)/n1ccnc1,
5183,A1014,-84.904,Cc1cn([C@H]2CCCc3ccccc23)cn1,
5184,A3940,-84.901,CCN(CC)C1=CC(=O)[N+](C(=C1)C1CCCCC1)O,
5185,A4912,-84.899,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@H]2C[C@H]3C(=O)O,
5186,A514,-84.885,OCCOc1ccc(SC(F)(F)F)cc1,
5187,A5867,-84.880,CC1=CC(=O)[N+](C(=C1)C[C@H](C)C(C)(C)C)N,
5188,A3796,-84.872,CC1=CC(=S)[N+](C(=C1)C1CCCCC1)O,
5189,A3994,-84.864,CC1=C(C(=O)[N+](C(=C1)C1CCCCC1)N)C,
5190,A4964,-84.846,C=CCN[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C,
5191,A4788,-84.846,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)C1CC1,
5192,A6694,-84.837,CC(=CCC/C(=C/C(C)(C)O)/C)C,
5193,A6181,-84.824,CCCN[C@H](C)[C@@H](O)c1ccc(SC)cc1,
5194,A4987,-84.817,C=CC[C@@]1(O)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,
5195,A5176,-84.814,NCc1ccccc1CCC(=O)O,
5196,A4817,-84.806,C=CCO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,
5197,A5837,-84.796,CC1=CC(=O)[N+](C(=C1)C[C@H](C)[C@H](O)C(C)(C)C)O,
5198,A1306,-84.789,COc1cc(Cl)cc2c1CCc1ccccc1[C@@H]2n1ccnc1,
5199,A4900,-84.788,CCNC(=O)[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,
5200,A2211,-84.777,N#C[C@@H](CSCCN)c1ccccc1Cl,
5201,A6471,-84.768,C[C@H]1CC(=O)[C@@H](CC2CC(=O)NC(=O)C2)[C@H](O)C1,
5202,A6470,-84.757,C[C@H]1CC(=O)[C@H](C[C@H](O)C2CC(=O)NC(=O)C2)C1,
5203,A2930,-84.755,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)[C@H]1CCNC1,
5204,A679,-84.746,COC(=O)CNCCOc1ccc(Cl)cc1,
5205,A5258,-84.738,CCCCNC(=O)CCc1ccccc1,
5206,A4192,-84.734,Cc1ccc(Cl)cc1OC[C@H](O)COC(=O)N,
5207,A3935,-84.728,O=C1C[C@@H](O)[N@@H+](O)[C@@H](C2CCCCC2)C1,
5208,A658,-84.726,CC(=O)NCCCCOc1ccc(Cl)cc1,
5209,A4188,-84.726,NC(=O)OC[C@@H](O)COc1ccc(F)cc1F,
5210,A4966,-84.721,CCO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@H]2CC[C@@H]3C(=O)O,
5211,A1044,-84.719,COC(=O)c1cnc(C)n1[C@@H]1CCCc2ccccc12,
5212,A3949,-84.711,COn1cc(C2CCCCC2)n(O)c1=O,
5213,A4276,-84.703,CC(=O)NC[C@@H](O)COc1ccc(Cl)cc1,
5214,A1314,-84.698,Clc1cccc2c1CCCc1ccccc1[C@H]2n1ccnc1,
5215,A5212,-84.696,CC(C)(C)OC(=O)CCc1ccccc1,
5216,A6405,-84.693,C[C@@H]1C[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)[C@@H]1O,
5217,A2343,-84.692,C[C@@H](Cn1ccnc1)c1ccc(Br)cc1,
5218,A1292,-84.690,OCC[C@H]1c2ccccc2CCc2cc(Cl)cc(Cl)c12,
5219,A3274,-84.688,CCCC[C@@H](COC(=O)C)OC(=O)C,
5220,A6832,-84.686,CCCCC/C=C/c1ccc(OC)cc1,
5221,A4106,-84.685,CCCOC(=O)NCCCCCC(=O)O,
5222,A5940,-84.683,CCCCNC(=O)C/C=C/c1ccc(OC)cc1,
5223,A1510,-84.682,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)C(C)(C)C)cc1,
5224,A4418,-84.672,CN(C)CCCOc1cc(Cl)c(Cl)cc1Cl,
5225,A2978,-84.671,Nc1ccc([C@](O)(c2ccc(Cl)cc2)C2CC2)cn1,
5226,A2719,-84.668,CC(C)(O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,
5227,A4980,-84.663,CC(=O)O[C@@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(O)C(=O)O,
5228,A5750,-84.657,CC1=CC(=O)[N+](O)C(=N1)C[C@H](C)CC(C)(C)C,
5229,A3997,-84.653,CC1=CC(=O)[N+](C(=C1)[C@@H]1C[C@@H]2CC[C@H]1C2)O,
5230,A6364,-84.653,C[C@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C[C@@H]1O,
5231,A4992,-84.648,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1[C@H](C)[C@@H]2CC[C@H]3C,
5232,A1143,-84.633,CC(=O)c1cncn1[C@@H]1CCc2ccccc12,
5233,A5094,-84.632,CC[C@@H](Oc1ccc(Cl)cc1)C(=O)C(C)(C)C,
5234,A3983,-84.620,CC1=CC(=O)[N+](C(=C1)[C@H]1CCC(C)(C)C1)O,
5235,A13,-84.607,CN(C(=S)Oc1ccc2c(c1)[C@H]1CC[C@@H]2C1)C1CCCC1,
5236,A677,-84.607,Clc1ccc(OCCNC2CCCC2)cc1,
5237,A2693,-84.603,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,
5238,A2223,-84.598,COC(=O)[C@@H](NC(=O)c1ccc(O)cc1)C(C)C,
5239,A2420,-84.591,COC(=O)[C@H](N)Cc1ccc(O)cc1,
5240,A6078,-84.580,CN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1,
5241,A6474,-84.578,CC[C@H]1CC(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,
5242,A6592,-84.577,C[C@@H]1CC(=O)[C@H](C[C@@H](O)[C@H]2C[C@@H](C)C[C@H](C)C2=O)CC1=O,
5243,A6616,-84.569,CC[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C[C@H]1OC,
5244,A4932,-84.565,CC(=O)O[C@@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CCC3=O,
5245,A4973,-84.564,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1[C@H](C)C[C@@H]2C3(C)C,
5246,A6812,-84.564,C=C(C)CC/C=C/c1ccc(OC)cc1,
5247,A6704,-84.557,CC(=CCC/C(=C\COC(=O)O)/C)C,
5248,A3838,-84.548,CC1=CC(=O)[N+](C(=C1)[C@@H]1CCC[C@H]1O)O,
5249,A6339,-84.546,C[C@@H]1CC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C[C@H]1C,
5250,A6477,-84.544,C[C@@H]1C[C@@H]([C@H](O)[C@H](O)CC2CC(=O)NC(=O)C2)C(=O)CC1(C)C,
5251,A5643,-84.541,CC1=CC(=O)[N+](C(=C1)CC(C)(C)O)O,
5252,A6308,-84.537,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C[C@@H]1O,
5253,A6487,-84.535,CCC1=CC[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C1,
5254,A5598,-84.527,O=C1C=C2CCC[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31,
5255,A6879,-84.524,C/C=C/c1ccc(OC2CCCC2)cc1,
5256,A1541,-84.523,COc1ccc(C(N)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,
5257,A2832,-84.521,CC(N)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,
5258,A3789,-84.506,CC1=C(C(=O)[N+](C(=C1)C1CCCCC1)O)C#N,
5259,A3960,-84.498,CC1=CC(=O)[N+](C(=C1)C1CCCCC1)CN,
5260,A5341,-84.492,COC(=O)CCCCc1ccccc1,
5261,A572,-84.491,CC(C)COc1ccc(OCCO)cc1,
5262,A4305,-84.483,C[C@@H](COc1ccc(Cl)cc1)O[C@H](N)CO,
5263,A6589,-84.481,C[C@H]1CCC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)CC1,
5264,A4742,-84.481,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C,
5265,A3570,-84.472,CC(C)N(C(C)C)[C@@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,
5266,A1278,-84.470,N#C[C@H]1c2ccccc2CCc2cc(Cl)cc(Cl)c12,
5267,A619,-84.463,CNC(=O)CCCOc1ccc(Cl)cc1,
5268,A613,-84.459,NC(=O)CCc1ccc(OCCO)cc1,
5269,A6783,-84.457,O=C(NCc1ccco1)c1ccccc1O,
5270,A4225,-84.454,COc1ccc(C[C@@H](O)COC(=O)N)cc1,
5271,A1892,-84.445,CC(C)NCC1(c2ccc(Cl)cc2Cl)OCCO1,
5272,A6567,-84.441,C[C@@H]1C[C@@H](C)C(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,
5273,A5242,-84.440,CC(C)CC(=O)CCc1ccccc1,
5274,A752,-84.431,O=C(O)CCCCCCCCc1ncc[nH]1,
5275,A2845,-84.429,C[C@H](O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,
5276,A6430,-84.426,C[C@@H]1C[C@H](CC2CC(=O)NC(=O)C2)C(=O)[C@H](C)C1,
5277,A2953,-84.423,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)[C@@]12CC[C@@H](CO1)C2,
5278,A123,-84.422,CO/C=C(/c1ccccc1OCC(C)(C)C)\n1ccnc1,
5279,A1297,-84.416,C[C@H]1Cc2ccccc2[C@@H](n2ccnc2)c2ccc(Cl)cc12,
5280,A5835,-84.411,CC1=CC(=O)[N+](C(=C1)CCC(C)C)O,
5281,A6646,-84.404,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)C1,
5282,A4918,-84.401,CO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)C,
5283,A5854,-84.395,CC1=CC(=O)[N+](C(=C1)[C@@H](C)[C@H](O)CC(C)(C)C)O,
5284,A89,-84.378,CO/C=C(/c1ccccc1OCC(C)C)\n1ccnc1,
5285,A4419,-84.365,Cc1cc(OCC#C[C@H](C)N)c(Cl)cc1Cl,
5286,A5667,-84.364,CC1=CC(=O)[NH+]C(=C1)C[C@H](C)CC(C)(C)C,
5287,A632,-84.364,C[C@H](Cc1ccc(Cl)cc1)OCCO,
5288,A5244,-84.362,CN(CCc1ccccc1)CC(=O)O,
5289,A2762,-84.353,CN(C)C(=O)C(C)(C)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,
5290,A4796,-84.348,COC(C)(C)C(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,
5291,A2443,-84.336,CCOC(=O)c1ccc(OC[C@H](C)N)cc1,
5292,A462,-84.331,C=C(c1ccccc1OCc1cccc(Cl)c1)N(C)C,
5293,A6861,-84.325,COc1ccc(/C=C/CCC(=O)C(C)C)cc1,
5294,A4155,-84.319,NC(=O)OC[C@@H](O)COc1ccccc1O,
5295,A4357,-84.318,NC(=O)OC[C@H](O)COc1ccc(Cl)c(F)c1,
5296,A6495,-84.312,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C[C@H](C)C1=O,
5297,A6667,-84.287,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)CC[C@@H]1C(F)(F)F,
5298,A4965,-84.283,COC(=O)[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@H]2CC[C@@H]3C,
5299,A4110,-84.265,CCCCCCNC(=O)NCCCCC(=O)O,
5300,A4552,-84.264,O=C(O)CCCC(=O)c1ccccc1O,
5301,A1046,-84.248,Cc1ncn([C@@H]2CCCc3ccccc23)c1C,
5302,A3686,-84.243,CC(C)N(C(F)F)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,
5303,A6459,-84.243,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)CC1(C)C,
5304,A4812,-84.232,CCN(C(=O)C)[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C,
5305,A6769,-84.226,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@@](C)(C(=O)O)[C@@H]3C[C@H]12,
5306,A2140,-84.217,CCCCN(C)C(=S)Oc1ccc2c(c1)CCC2,
5307,A4183,-84.213,NC(=O)OC[C@H](O)COc1ccccc1Cl,
5308,A1534,-84.207,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)C2CCNCC2)cc1,
5309,A1901,-84.207,CC(C)(C#N)CC1(c2ccc(Cl)cc2Cl)OCCO1,
5310,A753,-84.196,CCCCCCCCOCCCCC(=O)O,
5311,A1272,-84.191,Brc1cccc2c1CCc1ccccc1[C@H]2n1ccnc1,
5312,A743,-84.175,CCCCCOCCCCCCC(=O)O,
5313,A6581,-84.174,C[C@@H]1CCC[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)[C@H]1O,
5314,A6379,-84.158,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)C1,
5315,A1897,-84.145,N#CCCCC1(c2ccc(Cl)cc2Cl)OCCO1,
5316,A4278,-84.145,NC(=O)OC[C@H](O)COc1ccccc1I,
5317,A684,-84.143,NCCOc1ccc(OCCO)cc1,
5318,A2263,-84.142,CC[C@H](Cn1ccnc1)c1ccc(Br)cc1,
5319,A597,-84.142,CC(C)C(=O)Nc1ccc(OCCO)cc1,
5320,A6789,-84.142,O=C(NCc1cccnc1)c1ccccc1O,
5321,A3927,-84.137,CC1=CC(=O)[N+](C(=C1)[C@H]1CC[C@@H](CO)CC1)O,
5322,A6642,-84.135,C[C@H]1C[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)C1,
5323,A5941,-84.135,CCCNC(=O)C/C=C/c1ccc(OC)cc1,
5324,A2216,-84.129,NCCS[C@@H](C[N](=O)O)c1ccccc1O,
5325,A5942,-84.120,COC(=O)/C=C/c1ccc([C@H](C)O)cc1,
5326,A5625,-84.119,CC1=CC(=O)[N+](C(=C1)C[C@H](C)C(C)(C)C)O,
5327,A489,-84.115,Cc1ccc(OCCOCCO)cc1,
5328,A4319,-84.108,CN(C[C@@H](O)COc1ccc(Cl)cc1)C(=O)N,
5329,A4831,-84.107,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)N1CCOCC1,
5330,A6727,-84.106,CC(=CCC/C(=C/COC(=O)O)/C)C,
5331,A5641,-84.102,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)C(C)C)O,
5332,A5307,-84.101,C[C@H](CO)NC(=O)CCc1ccccc1,
5333,A3977,-84.082,CC1=CC(=O)[N+](C(=C1)[C@@H]1C=CCCC1)O,
5334,A4140,-84.081,NC(=O)OC[C@H](O)COc1ccc(F)cc1,
5335,A6728,-84.079,CC(=O)N(C)C/C=C(\C)/CCC=C(C)C,
5336,A1503,-84.078,Cc1ccn([C@@H]2CCCc3ccccc23)n1,
5337,A2823,-84.069,Cc1c(F)cccc1[C@](O)(c1ccc(Cl)cc1)C1CC1,
5338,A3827,-84.068,CC1=CC(=S)[N+](C(=C1)C1CCCCC1)N,
5339,A4830,-84.058,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2C[C@H]3C,
5340,A3912,-84.050,CC1=CC(=O)[OH+]C(=C1)C1CCCCCC1,
5341,A3904,-84.034,CC1=CC(=O)[N+](C(=C1)[C@@H]1C[C@H]2CC[C@H](C2)C1)O,
5342,A4015,-84.028,NC(=O)CC1=CC(=O)[N+](C(=C1)C1CCCCC1)O,
5343,A402,-84.023,CCCOC(=O)c1ccc(CCC)cc1,
5344,A2218,-84.018,CCCCc1ccc(C(=O)OCC)cc1,
5345,A4147,-84.015,NC(=O)OC[C@H](O)CNc1ccc(Cl)cc1,
5346,A5207,-84.014,C[C@H](NC(=O)CCCc1ccccc1)C(=O)O,
5347,A6347,-84.005,C[C@H]1C[C@H](O)C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1=O,
5348,A5185,-84.001,O=C(O)CCSCCc1ccccc1,
5349,A4332,-83.996,NC(=O)OC[C@@H](O)COc1c(Cl)cccc1Cl,
5350,A6725,-83.996,CC(=CCC/C(=C/[C@@H](C)CO)/C)C,
5351,A4968,-83.993,CC(=O)O[C@]1(C)CC[C@]23CC[C@@H]2C(C)(C)[C@H](C)[C@H]1C3,
5352,A6668,-83.992,C[C@@H]1C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)CC(C)(C)C1=O,
5353,A5333,-83.991,CC[C@H](CC(=O)O)Cc1ccccc1,
5354,A5324,-83.984,CC(C)OC(=O)CCc1ccccc1,
5355,A6904,-83.982,C/C=C/c1ccc(OC2CCCCC2)cc1,
5356,A3962,-83.977,CC1=CC(=O)[N+](C(=C1)[C@H]1CC[C@@H](O)CC1)O,
5357,A2951,-83.970,OC(c1ccncc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,
5358,A654,-83.965,CC(C)(CO)NCCOc1ccc(Cl)cc1,
5359,A6772,-83.965,CC(C)(O)c1cc(Cl)c2cccnc2c1O,
5360,A5255,-83.962,CC(C)C(=O)OCCc1ccccc1,
5361,A5650,-83.960,Cc1cc(O)nc(C[C@H](C)CC(C)(C)C)c1,
5362,A5751,-83.955,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)C)CO,
5363,A2808,-83.951,N#CC1(C(N)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,
5364,A6886,-83.944,C=C(C)C/C=C\c1ccc(OC)cc1,
5365,A4201,-83.931,NC(=O)OC[C@H](O)COc1ccc(Cl)cc1O,
5366,A6404,-83.926,C[C@@H]1CC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C[C@@H](C)[C@@H]1O,
5367,A4162,-83.924,N#Cc1ccccc1OC[C@H](O)COC(=O)N,
5368,A3967,-83.923,CC1=CC(=O)[N+](C(=C1)C1CCCCC1)CC#N,
5369,A204,-83.915,C/C(=C\C(C)(C)O)/C=C/C=C/C(=O)N1CCCC1=O,
5370,A3805,-83.899,CC1=CC(=O)[NH+]C(=C1)C1CCCCCC1,
5371,A5936,-83.887,CCCCC/C=C/c1ccc(OC)cc1,
5372,A6618,-83.887,C[C@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)CCC1=O,
5373,A6584,-83.887,C[C@@H]1C[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)C1,
5374,A4285,-83.886,NC(=O)Nc1ccc(OC[C@H](O)COC(=O)N)cc1,
5375,A725,-83.886,CCCOCCCCCCCCC(=O)O,
5376,A608,-83.878,CN[C@@H](CO)COc1ccc(Cl)cc1,
5377,A4776,-83.872,CCNC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,
5378,A5089,-83.870,Cc1cccc(C)c1O[C@@H](C(=O)C(C)(C)C)n1ccnc1,
5379,A3991,-83.869,CC1=C(C(=O)[N+](C(=C1)C1CCCCC1)N)O,
5380,A5873,-83.868,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)NC#N,
5381,A2137,-83.867,CCCN(C)C(=S)Oc1ccc2c(c1)CCC2,
5382,A3952,-83.865,CC1=CC(=S)[NH+]C(=C1)C1CCCCC1,
5383,A4803,-83.862,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@H]2CC[C@H]3C(=O)O,
5384,A4105,-83.854,CC[C@H](C)C(=O)CCCCCCC(=O)O,
5385,A4928,-83.851,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(O)CO,
5386,A4075,-83.842,CCCCCCCC(=O)NCC(=O)O,
5387,A3280,-83.832,CC(=O)OCC(=O)O[C@H](COC(=O)C)C(C)C,
5388,A3784,-83.827,CC1=CC(=O)[NH+]C(=C1)C1CCCCC1,
5389,A6569,-83.819,C[C@@H]1CC(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,
5390,A4820,-83.809,COC(=O)[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)O,
5391,A125,-83.802,CS/C=C(\c1ccccc1OCC1CC1)/n1ccnc1,
5392,A6692,-83.792,CC(=C[C@H](C)CC/C(=C/CO)/C)C,
5393,A4136,-83.791,NC(=O)OC[C@H](O)COc1ccccc1,
5394,A5262,-83.790,O=C(O)[C@@H](O)CCc1ccccc1,
5395,A3787,-83.758,COC1=CC(=O)[N+](C(=C1)C1CCCCC1)O,
5396,A6774,-83.751,C[C@H](O)c1cc(Cl)c2ncccc2c1O,
5397,A4787,-83.746,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C1CC1,
5398,A6608,-83.746,C[C@H]1CC(=O)[C@@H](C[C@H](O)[C@H]2C[C@H](C)C[C@@H](C)C2=O)CC1=O,
5399,A5605,-83.730,O=C1C[C@@H]2C(=O)C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31,
5400,A6396,-83.727,C[C@@H]1C[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C[C@@H]1O,
5401,A661,-83.727,CC(C)(C)Sc1ccc(OCCO)cc1,
5402,A4078,-83.725,CCCCCCCCNC(=O)CCCC(=O)O,
5403,A6416,-83.724,CCCN1C(=O)CC(C[C@@H](O)[C@H]2C[C@@H](C)C[C@H](C)C2=O)CC1=O,
5404,A4962,-83.723,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)NC(C)C,
5405,A5162,-83.714,CCOC(=O)CCc1ccccc1,
5406,A6748,-83.703,C=C1[C@H](OC)C(=O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@@H]3C[C@H]12,
5407,A4214,-83.678,CN(C[C@@H](O)COc1ccc(Cl)cc1)C(=O)N,
5408,A5601,-83.675,O=C1CC2=CC(=O)O[C@]32C[C@@H](C1)N1CCCC[C@H]31,
5409,A6891,-83.671,CCCCOC/C=C/c1ccc(OC)cc1,
5410,A6773,-83.652,CC(C)(O)c1cc(Cl)c2ncccc2c1O,
5411,A4171,-83.645,NC(=O)OC[C@H](O)COc1cccc(F)c1,
5412,A6738,-83.644,C=C1C(=O)O[C@@H]2C[C@]3(C)CC[C@@H](C(=O)O)[C@@H]3C[C@H]12,
5413,A6610,-83.627,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)CCC1(C)C,
5414,A4904,-83.618,CO[C@@H](CO)[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,
5415,A6113,-83.617,CCCN[C@@H](C)[C@H](O)c1ccc(SC)cc1,
5416,A4108,-83.612,CCCCCCC(=O)NCCCCC(=O)O,
5417,A4333,-83.609,NC(=O)OC[C@@H](O)COc1cc(Cl)ccc1F,
5418,A517,-83.604,Clc1ccc(OCCNC2CC2)cc1,
5419,A2782,-83.603,OCC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CCOCC1,
5420,A4240,-83.602,C[C@@H](COc1ccc(Cl)cc1)[C@@H](O)CO,
5421,A2866,-83.601,CN(c1ccc(Cl)cc1)[C@](C)(O)c1ccc(Cl)cc1,
5422,A3817,-83.596,CC1=CC(=O)[N+](C(=C1)[C@@H]1CC[C@H](C)CC1)O,
5423,A4358,-83.591,CCC(=O)NC[C@H](O)COc1ccc(Cl)cc1,
5424,A6897,-83.591,CC[C@@H](O)C/C=C/c1ccc(OC)cc1,
5425,A3908,-83.586,CC1=C(C(=O)[N+](C(=C1)C1CCCCC1)N)F,
5426,A4159,-83.577,NC(=O)OC[C@@H](O)COc1cccc(Cl)c1,
5427,A3836,-83.575,CC1=CC(=O)[N+](C(=C1)[C@H]1CCCC[C@@H]1O)O,
5428,A6762,-83.571,CC1=C(C)[C@H]2C[C@H]3C(=O)CCC[C@]3(C)C[C@H]2OC1=O,
5429,A6792,-83.559,O=C(N[C@@H]1CCc2ccccc12)c1ccccc1O,
5430,A571,-83.559,CN(C)Cc1ccc(OCCO)cc1,
5431,A4343,-83.556,Cc1ccc(Br)cc1OC[C@@H](O)COC(=O)N,
5432,A688,-83.550,OC[C@@H](O)[C@H](CO)Oc1ccc(Cl)cc1,
5433,A2768,-83.546,NC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)[C@@H]1CCOC1,
5434,A5334,-83.538,O=C(O)CC[C@@H](C(=O)O)c1ccccc1,
5435,A4141,-83.537,NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1Cl,
5436,A6639,-83.532,CCC[C@@H]1CC(=O)[C@H]([C@@H](O)[C@H]2C[C@@H](C)C[C@H](C)C2=O)CC1=O,
5437,A4177,-83.526,CC(C)(COC(=O)N)COc1ccc(Cl)cc1,
5438,A6641,-83.522,C[C@@H]1C[C@@H]([C@H](O)[C@@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)C1,
5439,A4342,-83.518,NC(=O)OC[C@@H](O)COc1cccc(Br)c1,
