FOLDER,LIGAND_ENTRY,TOTAL_SCORE,SMILES
file15,A4566_entry_00170_conf_01,-78.2349,[NH3+]OC(=O)c1ccccc1O
file18,A5453_entry_00115_conf_01,-78.2185,CC/C=C/C1=CC[C@@](O)(C(C)C)CC1
file18,A5465_entry_00127_conf_01,-78.2185,C=C[C@H](O)[C@]1(O)CC=C(C)CC1
file15,A4556_entry_00160_conf_01,-78.2122,O=C(NC1CCC1)c1ccccc1O
file17,A5182_entry_00158_conf_01,-78.2098,O=C(O)[C@H]1C[C@@H]1Cc1ccccc1
file18,A5414_entry_00076_conf_01,-78.1983,CC/C=C/[C@H](C)[C@@]1(O)CC=C(C)CC1
file17,A5267_entry_00243_conf_01,-78.1945,COCC(=O)CCc1ccccc1
file22,A6829_entry_00235_conf_01,-78.1944,COc1ccc(/C=C/CC(C)C)cc1
file22,A6837_entry_00243_conf_01,-78.1926,C=C(C)[C@H](C)/C=C/c1ccc(OC)cc1
file21,A6293_entry_00013_conf_01,-78.1916,C[C@@H](O)C[C@@](C)(O)CCC(C)(C)O
file15,A4565_entry_00169_conf_01,-78.1896,CC(=O)CNC(=O)c1ccccc1O
file16,A4896_entry_00186_conf_01,-78.1874,CC(=O)O[C@]1(C)CC[C@]23CC[C@H]2C(C)(C)[C@H]1C3
file13,A3790_entry_00022_conf_01,-78.1702,CC1=CC(=O)[N+](C(=C1)C1CC1)O
file15,A4542_entry_00146_conf_01,-78.1644,O=C(O)CNC(=O)c1ccccc1O
file22,A6850_entry_00256_conf_01,-78.1584,CCC(C)(C)/C=C/c1ccc(OC)cc1
file13,A4058_entry_00290_conf_01,-78.1512,CC1=NC=C(C2CCCCC2)[N+](O)C1=O
file8,A2217_entry_00019_conf_01,-78.1434,COC(=O)[C@H](C)NC(=O)c1ccc(O)cc1
file16,A4806_entry_00096_conf_01,-78.1377,CC(=O)N[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)O
file14,A4311_entry_00229_conf_01,-78.1362,NC(=O)OC[C@@H](O)COc1cccs1
file16,A4800_entry_00090_conf_01,-78.1292,CO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)C
file9,A2673_entry_00161_conf_01,-78.1075,C[C@@H](O)CNC(=O)c1ccccc1
file21,A6374_entry_00094_conf_01,-78.1044,C[C@@H]1CC(=O)C[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file18,A5529_entry_00191_conf_01,-78.0925,CC[C@H](C)C[C@@]1(O)CC=C(C)CC1
file17,A5285_entry_00261_conf_01,-78.0892,OCCCCc1ccccc1
file3,A697_entry_00069_conf_01,-78.0842,OCCOc1ccc(C2CC2)cc1
file17,A5232_entry_00208_conf_01,-78.0833,NCCCCc1ccccc1
file17,A5208_entry_00184_conf_01,-78.0796,O=C(O)CC[C@@H](O)c1ccccc1
file2,A481_entry_00167_conf_01,-78.0757,CCCc1ccc(OCCO)cc1
file17,A5215_entry_00191_conf_01,-78.0747,O=C(O)[C@H](O)Cc1ccccc1
file15,A4550_entry_00154_conf_01,-78.0746,NCCCNC(=O)c1ccccc1O
file18,A5388_entry_00050_conf_01,-78.0674,CC(=CCC1=CC[C@@](O)(C(C)C)CC1)C
file22,A6797_entry_00203_conf_01,-78.0631,C/C=C/c1cccc(OC)c1
file22,A6754_entry_00160_conf_01,-78.061,CC1=C(C)[C@@H]2C[C@H]3C(=O)CCC[C@]3(C)C[C@H]2OC1=O
file22,A6659_entry_00065_conf_01,-78.0608,CC(C)[C@H]1CC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C[C@H]1C
file2,A590_entry_00276_conf_01,-78.0423,NC(=S)NCCOc1ccc(Cl)cc1
file8,A2326_entry_00128_conf_01,-78.0387,C[C@H](Cn1ccnc1)c1ccccc1
file1,A109_entry_00109_conf_01,-78.028,CN/C=C(\c1ccccc1OCC(C)C)/n1ccnc1
file17,A5181_entry_00157_conf_01,-78.012,C[C@@H](O)CCc1ccccc1
file2,A578_entry_00264_conf_01,-78.0097,C=Cc1ccc(OCCO)cc1
file2,A548_entry_00234_conf_01,-78.003,CN(C)C(=O)c1ccc(OCCO)cc1
file2,A475_entry_00161_conf_01,-77.9926,NC(=O)c1ccc(OCCO)cc1
file18,A5419_entry_00081_conf_01,-77.9792,COC(=O)[C@@H](C)[C@@]1(O)CC=C(C)CC1
file16,A4917_entry_00207_conf_01,-77.9783,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(=O)[C@H](C)[C@@H]2CC[C@@H]3C
file2,A542_entry_00228_conf_01,-77.9696,N#CCCCOc1ccc(Cl)cc1
file13,A4067_entry_00299_conf_01,-77.9595,CCCCOCCCCCC(=O)O
file2,A502_entry_00188_conf_01,-77.9567,NC(=O)NCCOc1ccc(Cl)cc1
file17,A5201_entry_00177_conf_01,-77.9531,C[C@H](Cc1ccccc1)C(=O)O
file8,A2390_entry_00192_conf_01,-77.9486,COC(=O)c1ccc(C(C)(C)O)cc1
file1,A97_entry_00097_conf_01,-77.9445,C/C=C(/c1ccccc1OCC(C)C)\n1ccnc1
file1,A90_entry_00090_conf_01,-77.9301,CN/C=C(/c1ccccc1OCC(C)C)\n1ccnc1
file18,A5391_entry_00053_conf_01,-77.9198,CC(=O)C1=CC[C@@](O)(C(C)C)CC1
file17,A5178_entry_00154_conf_01,-77.8909,O=C(O)C1(Cc2ccccc2)CC1
file22,A6856_entry_00262_conf_01,-77.8791,C/C=C\c1cccc(OC)c1
file8,A2418_entry_00220_conf_01,-77.8754,C=CCc1ccc(C(=O)OC)cc1
file22,A6743_entry_00149_conf_01,-77.8741,C=C1[C@H](O)C(=O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@H]3C[C@@H]12
file21,A6345_entry_00065_conf_01,-77.8555,C[C@@H]1C[C@H](O)C[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1=O
file18,A5428_entry_00090_conf_01,-77.8525,C=C[C@H](O)[C@]1(O)CC=C(C)CC1
file22,A6652_entry_00058_conf_01,-77.8525,C[C@@H]1C[C@@H]([C@H](O)C[C@@H]2CC(=O)NC(=O)[C@@H](C)C2)C(=O)C(C)(C)[C@@H]1O
file2,A618_entry_00304_conf_01,-77.8507,CCCCOc1ccc(Cl)cc1
file17,A5332_entry_00308_conf_01,-77.8289,C[C@@H](C(=O)O)[C@@H](O)Cc1ccccc1
file2,A494_entry_00180_conf_01,-77.8288,COCCOc1ccc(OCCO)cc1
file18,A5382_entry_00044_conf_01,-77.8209,C=CC1=CC[C@](O)(C(C)C)CC1
file3,A676_entry_00048_conf_01,-77.8209,NC(=O)CNCCOc1ccc(Cl)cc1
file22,A6809_entry_00215_conf_01,-77.8201,CCC/C=C\c1ccc(OC)cc1
file13,A3858_entry_00090_conf_01,-77.8025,CC1=CC=C(C2CCCCC2)[N+](O)C1=O
file2,A486_entry_00172_conf_01,-77.7982,CC(=O)NCCOc1ccc(Cl)cc1
file2,A533_entry_00219_conf_01,-77.7801,OCCCOc1ccc(F)cc1
file16,A4915_entry_00205_conf_01,-77.7671,CO[C@]1(O)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C
file1,A85_entry_00085_conf_01,-77.7493,CC(F)(F)c1cccc(O)c1
file8,A2431_entry_00233_conf_01,-77.7455,COC(=O)c1ccc(OCC2CC2)cc1
file9,A2682_entry_00170_conf_01,-77.7406,C[C@@H](O)CNC(=O)c1ccccc1
file13,A3874_entry_00106_conf_01,-77.7381,CC1=CC(=O)[OH+]C(=C1)C1CCCC1
file15,A4662_entry_00266_conf_01,-77.7282,CN1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)CC1
file17,A5237_entry_00213_conf_01,-77.6956,CNc1ccccc1CCC(=O)O
file2,A550_entry_00236_conf_01,-77.6744,CC(C)(O)c1ccc(OCCO)cc1
file18,A5457_entry_00119_conf_01,-77.6633,CC(C)[C@]1(O)CC=C(C2CC2)CC1
file17,A5196_entry_00172_conf_01,-77.6559,O=C(O)COCCc1ccccc1
file22,A6805_entry_00211_conf_01,-77.6489,COc1ccc(/C=C/CCO)cc1
file22,A6755_entry_00161_conf_01,-77.6441,C=C1C(=O)O[C@@H]2C[C@@]3(C)C[C@@H]4C(=O)CC[C@]4(C)[C@H]3C[C@H]12
file13,A3832_entry_00064_conf_01,-77.5945,Cn1cc(C2CCCCC2)n(O)c1=O
file1,A118_entry_00118_conf_01,-77.5918,CCCc1cn(/C(=C/SC)/c2ccccc2OC)cn1
file14,A4127_entry_00045_conf_01,-77.5875,CCCCCCCNCCC(=O)O
file17,A5329_entry_00305_conf_01,-77.5846,CSCCCc1ccccc1
file22,A6857_entry_00263_conf_01,-77.5607,COc1ccc(/C=C(\C)/CCO)cc1
file3,A648_entry_00020_conf_01,-77.5324,CCOC(=O)c1ccc(OCCO)cc1
file13,A3891_entry_00123_conf_01,-77.528,CC1=C([N+](C(=O)C=C1)O)C1CCCCCC1
file18,A5411_entry_00073_conf_01,-77.5159,CC[C@@H](C)C[C@]1(O)CC=C(C)CC1
file2,A580_entry_00266_conf_01,-77.5031,CC(C)[C@@H](CO)Oc1ccc(Cl)cc1
file16,A4976_entry_00266_conf_01,-77.4575,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2C[C@H]3C(=O)C(C)(C)C
file8,A2399_entry_00201_conf_01,-77.4408,CCCc1ccc(C(=O)OC)cc1
file15,A4558_entry_00162_conf_01,-77.4294,C[C@H](C(=O)O)c1ccccc1O
file9,A2661_entry_00149_conf_01,-77.4256,CCCC(=O)c1ccccc1
file13,A3837_entry_00069_conf_01,-77.4241,CC1=C([N+](C(=O)C=C1)O)C1CCCC1
file22,A6687_entry_00093_conf_01,-77.4093,CC(=CCC/C(=C\C(C)(C)O)/C)C
file22,A6726_entry_00132_conf_01,-77.3983,CCNC(=O)/C=C(\C)/CCC=C(C)C
file9,A2654_entry_00142_conf_01,-77.3852,C=CCNC(=O)c1ccccc1
file17,A5117_entry_00093_conf_01,-77.371,CCO[C@H](C(=O)C(C)(C)C)n1ccnc1
file22,A6794_entry_00200_conf_01,-77.364,CCCCC(=O)OC[C@H](O)CO
file16,A4929_entry_00219_conf_01,-77.359,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)N(C)C
file2,A573_entry_00259_conf_01,-77.3514,NC(=O)CCCOc1ccc(Cl)cc1
file17,A5199_entry_00175_conf_01,-77.3363,CC(=O)NCCCc1ccccc1
file1,A86_entry_00086_conf_01,-77.3326,Cc1cccc([C@H](C)O)c1
file13,A3793_entry_00025_conf_01,-77.3325,CC1=CC(=O)[N+](C(=C1)C1(C)CCCCC1)O
file22,A6751_entry_00157_conf_01,-77.3291,C=C1[C@H](O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@@H]3C[C@H]12
file21,A6574_entry_00294_conf_01,-77.3282,C[C@H]1CC(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1
file17,A5214_entry_00190_conf_01,-77.3119,CC(C)C(=O)CCc1ccccc1
file17,A5254_entry_00230_conf_01,-77.2982,CCC(=O)NCCc1ccccc1
file14,A4097_entry_00015_conf_01,-77.2939,CCCCCCCNCC(=O)O
file18,A5400_entry_00062_conf_01,-77.2746,CC1=CC[C@@](O)([C@H](C)CO)CC1
file22,A6881_entry_00287_conf_01,-77.2694,C=C(C)[C@H](C)/C=C/c1ccc(OC)cc1
file3,A689_entry_00061_conf_01,-77.2538,NC(=O)COCCOc1ccc(Cl)cc1
file16,A4949_entry_00239_conf_01,-77.2537,CC(=O)N[C@@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C
file3,A733_entry_00105_conf_01,-77.246,CCOCCCCCCCC(=O)O
file2,A519_entry_00205_conf_01,-77.2458,COC(=O)c1ccc(OCCO)cc1
file16,A4760_entry_00050_conf_01,-77.2409,CO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C(=O)O
file17,A5213_entry_00189_conf_01,-77.2304,NC(=O)CCCCc1ccccc1
file3,A638_entry_00010_conf_01,-77.2303,COCC(=O)COc1ccc(Cl)cc1
file18,A5404_entry_00066_conf_01,-77.1964,C=CCC1=CC[C@](O)(C(C)C)CC1
file8,A2433_entry_00235_conf_01,-77.1706,COC(=O)c1ccc(CNC(=O)C)cc1
file8,A2404_entry_00206_conf_01,-77.1451,COC(=O)c1ccc([C@@H](O)CO)cc1
file8,A2200_entry_00002_conf_01,-77.1422,CN(C)[C@H](C[N](=O)O)c1ccccc1Cl
file18,A5499_entry_00161_conf_01,-77.1324,C=CC[C@H](CC)[C@]1(O)CC=C(C)CC1
file9,A2686_entry_00174_conf_01,-77.1301,C[C@H](CO)NC(=O)c1ccccc1
file13,A3946_entry_00178_conf_01,-77.1298,CC1=C([N+](C(=O)C(=C1)O)O)C1CCCCC1
file18,A5526_entry_00188_conf_01,-77.1212,CC[C@H](O)[C@]1(C(C)C)CC=C(C)CC1
file21,A6578_entry_00298_conf_01,-77.1134,O=C1CC[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file8,A2436_entry_00238_conf_01,-77.1118,C[C@H](N)CNC(=O)c1ccc(O)cc1
file19,A5921_entry_00269_conf_01,-77.0955,COc1ccc(/C=C/C(=O)C(C)(C)C)cc1
file18,A5511_entry_00173_conf_01,-77.0898,CC(C)[C@]1(O)CC=C(C(C)(C)C)CC1
file2,A612_entry_00298_conf_01,-77.087,CNCCCOc1ccc(Cl)cc1
file15,A4567_entry_00171_conf_01,-77.0857,O=C(O)COCc1ccccc1O
file13,A3798_entry_00030_conf_01,-77.0771,CC1=CC(=O)[NH+]C(=C1)C1CCCC1
file22,A6844_entry_00250_conf_01,-77.0651,COc1ccc(/C=C/[C@@H](C)O)cc1
file18,A5448_entry_00110_conf_01,-77.0472,COC(=O)[C@]1(C(C)C)CC=C(C)CC1
file2,A499_entry_00185_conf_01,-77.0337,CCOCCOc1ccc(Cl)cc1
file9,A2651_entry_00139_conf_01,-77.0195,CCCNC(=O)c1ccccc1
file18,A5418_entry_00080_conf_01,-77.0112,CCC[C@H](C)[C@]1(O)CC=C(C)CC1
file13,A3989_entry_00221_conf_01,-76.9593,CC1=C([N+](C(=S)C=C1)O)C1CCCCC1
file17,A5235_entry_00211_conf_01,-76.9568,CC(=O)CCCc1ccccc1
file22,A6736_entry_00142_conf_01,-76.9536,C=C1[C@H](O)C(=O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@H]3C[C@H]12
file22,A6839_entry_00245_conf_01,-76.9526,C/C=C/c1ccc(CCO)cc1
file9,A2678_entry_00166_conf_01,-76.9504,C[C@H](CO)NC(=O)c1ccccc1
file18,A5370_entry_00032_conf_01,-76.9497,CC1=CCC[C@](O)(C(C)C)CC1
file22,A6855_entry_00261_conf_01,-76.9476,COc1ccc(/C=C/CCC(C)(C)O)cc1
file22,A6878_entry_00284_conf_01,-76.9315,COc1ccc(/C=C/C[C@H](C)O)cc1
file3,A673_entry_00045_conf_01,-76.9218,OCC#CCOc1ccc(Cl)cc1
file2,A552_entry_00238_conf_01,-76.8919,CC(=O)NCCCOc1ccc(Cl)cc1
file18,A5396_entry_00058_conf_01,-76.8607,C=CC[C@H](C)[C@@]1(O)CC=C(C)CC1
file18,A5549_entry_00211_conf_01,-76.8584,CC1=CC[C@](OC(C)C)(C(C)C)CC1
file9,A2647_entry_00135_conf_01,-76.8454,CN(C)C(=O)c1ccccc1
file18,A5493_entry_00155_conf_01,-76.8403,CC1=CC[C@@](O)([C@@H](C)C(C)(C)C)CC1
file14,A4116_entry_00034_conf_01,-76.8357,CCCCCCCNC(=O)OC
file18,A5505_entry_00167_conf_01,-76.8175,CC1=CC[C@](O)([C@H](C)CC(C)C)CC1
file17,A5337_entry_00313_conf_01,-76.8024,CO[C@H](Cc1ccccc1)C(=O)O
file3,A675_entry_00047_conf_01,-76.8012,CCNC(=O)CCOc1ccc(Cl)cc1
file9,A2676_entry_00164_conf_01,-76.7968,CC(C)N(C)C(=O)c1ccccc1
file22,A6827_entry_00233_conf_01,-76.7941,CCC/C=C/c1ccc(OC)cc1
file3,A634_entry_00006_conf_01,-76.7753,N[C@H](CO)COc1ccc(Cl)cc1
file18,A5375_entry_00037_conf_01,-76.7653,CC1=CC[C@@](O)([C@@H](C)O)CC1
file2,A480_entry_00166_conf_01,-76.7517,CCc1ccc(OCCO)cc1
file22,A6695_entry_00101_conf_01,-76.7323,COC/C=C(/C)\CCC=C(C)C
file22,A6799_entry_00205_conf_01,-76.7204,C/C=C\Cc1ccc(OC)cc1
file2,A476_entry_00162_conf_01,-76.6876,CC(C)c1ccc(OCCO)cc1
file17,A5160_entry_00136_conf_01,-76.6761,CCC(=O)CCc1ccccc1
file9,A2685_entry_00173_conf_01,-76.666,N[C@H](CO)C(=O)c1ccccc1
file8,A2392_entry_00194_conf_01,-76.6335,COC(=O)c1ccc(CN)cc1
file17,A5280_entry_00256_conf_01,-76.6142,CN(C)CCc1ccccc1
file9,A2662_entry_00150_conf_01,-76.6033,CC(C)C(=O)c1ccccc1
file8,A2413_entry_00215_conf_01,-76.6031,COC(=O)c1ccc(CCN)cc1
file22,A6739_entry_00145_conf_01,-76.5838,C=C1C(=O)O[C@@H]2C[C@]3(C)CCC[C@H](C(=O)O)[C@@H]3C[C@@H]12
file15,A4538_entry_00142_conf_01,-76.5739,O=C(O)CCc1ccccc1O
file18,A5557_entry_00219_conf_01,-76.5598,C=C[C@H](O)[C@@]1(O)CC=C(C)CC1
file18,A5381_entry_00043_conf_01,-76.5542,C=CCC1=CC[C@@](O)(C(C)C)CC1
file13,A4029_entry_00261_conf_01,-76.5371,CC1=CC(=O)[N+](C(=C1)C1CCCCC1)c1cccc(O)c1
file21,A6473_entry_00193_conf_01,-76.5323,C[C@@H]1CCCC[C@@H]1[C@H](O)CC1CC(=O)NC(=O)C1
file15,A4572_entry_00176_conf_01,-76.5278,C[C@H](NC(=O)c1ccccc1O)C(=O)O
file8,A2397_entry_00199_conf_01,-76.5277,O=C(c1ccc(O)cc1)C1CC1
file15,A4576_entry_00180_conf_01,-76.5091,N[C@H](C(=O)O)c1ccccc1O
file9,A2649_entry_00137_conf_01,-76.5,CC(C)NC(=O)c1ccccc1
file13,A3900_entry_00132_conf_01,-76.4679,CC1=CC(=O)[N+](C(=C1)C1CCCCC1)c1ccccc1
file15,A4548_entry_00152_conf_01,-76.4579,C[C@H](NC(=O)c1ccccc1O)C(=O)O
file18,A5389_entry_00051_conf_01,-76.4442,CC1=CC[C@](O)([C@@H](C)O)CC1
file3,A685_entry_00057_conf_01,-76.4312,C[C@H](N)COc1ccc(Cl)cc1
file20,A6264_entry_00298_conf_01,-76.429,CC[C@H](O)[C@H](C)CC(C)(C)O
file20,A6273_entry_00307_conf_01,-76.4076,CC[C@H](O)[C@@H](C)CC(C)(C)O
file3,A664_entry_00036_conf_01,-76.3997,Cc1ccc(OCCCO)cc1
file22,A6740_entry_00146_conf_01,-76.3988,C=C1[C@H](O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@@H]3C[C@@H]12
file2,A508_entry_00194_conf_01,-76.3947,CCOc1ccc(OCCO)cc1
file9,A2669_entry_00157_conf_01,-76.3941,N[C@@H](C(=O)O)c1ccccc1
file14,A4089_entry_00007_conf_01,-76.3661,CCCCCCC[C@@H](O)C(=O)O
file17,A5220_entry_00196_conf_01,-76.3537,C[C@@H](Cc1ccccc1)C(=O)O
file22,A6753_entry_00159_conf_01,-76.3513,CC(C)/C=C/1\C(=O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@@H]3C[C@@H]12
file18,A5548_entry_00210_conf_01,-76.3351,CC1=CC[C@](O)([C@H](C)CC(C)C)CC1
file13,A3840_entry_00072_conf_01,-76.3347,CC1=C(C(=O)[N+](C(=C1)C1CCCCC1)O)N
file18,A5401_entry_00063_conf_01,-76.3324,CC(=CC1=CC[C@](O)(C(C)C)CC1)C
file3,A635_entry_00007_conf_01,-76.3185,COC[C@@H](O)COc1ccc(Cl)cc1
file19,A5930_entry_00278_conf_01,-76.3178,CC/C=C\c1ccc(OC)cc1
file17,A5221_entry_00197_conf_01,-76.3167,CCNC(=O)CCc1ccccc1
file22,A6819_entry_00225_conf_01,-76.3077,C/C=C/c1ccc([C@@H](C)O)cc1
file18,A5451_entry_00113_conf_01,-76.2534,CCO[C@H](C)[C@]1(O)CC=C(C)CC1
file9,A2674_entry_00162_conf_01,-76.2365,NCCC(=O)c1ccccc1
file17,A5184_entry_00160_conf_01,-76.2274,CNC(=O)CCCc1ccccc1
file18,A5471_entry_00133_conf_01,-76.2093,C=C(C)C1=CC[C@@](O)(C(C)C)CC1
file15,A4573_entry_00177_conf_01,-76.2028,N[C@@H](C(=O)O)c1ccccc1O
file22,A6803_entry_00209_conf_01,-76.1953,C/C=C/c1ccc(OC)cc1
file21,A6421_entry_00141_conf_01,-76.1914,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1
file8,A2391_entry_00193_conf_01,-76.1725,COC(=O)c1ccc([C@@H](C)O)cc1
file18,A5551_entry_00213_conf_01,-76.1622,CC1=CC[C@@](C)([C@H](C)O)CC1
file14,A4109_entry_00027_conf_01,-76.1619,CCCC(=O)CCCCCC(=O)O
file1,A231_entry_00231_conf_01,-76.1585,C[C@H](O)[C@H](O)c1c(Br)cc(Br)c(O)c1Br
file18,A5538_entry_00200_conf_01,-76.1354,Cc1nc(C)c(C2=CC[C@](O)(C(C)C)CC2)s1
file21,A6381_entry_00101_conf_01,-76.1085,C[C@@H]1CC(=O)C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file18,A5554_entry_00216_conf_01,-76.0875,CC(=CC1=CC[C@@](O)(C(C)C)CC1)C
file14,A4093_entry_00011_conf_01,-76.0803,CC[C@H](C)CCCCCC(=O)O
file13,A4081_entry_00313_conf_01,-76.0496,CCOC(=O)NCCCCCC(=O)O
file2,A536_entry_00222_conf_01,-76.0487,CCC(=O)Nc1ccc(OCCO)cc1
file20,A6243_entry_00277_conf_01,-76.0368,C[C@H](O)C[C@](C)(O)CC(C)(C)O
file8,A2401_entry_00203_conf_01,-76.0368,O=C(c1ccc(O)cc1)C(F)(F)F
file7,A2139_entry_00255_conf_01,-76.035,CN(C)C(=S)Oc1ccc2c(c1)CCCC2
file16,A4863_entry_00153_conf_01,-76.0245,CO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C
file18,A5525_entry_00187_conf_01,-76.0092,COC[C@@H](C)[C@]1(O)CC=C(C)CC1
file13,A4074_entry_00306_conf_01,-75.9998,CCCOCCCCCC(=O)O
file22,A6640_entry_00046_conf_01,-75.9998,C[C@H]1CC(=O)[C@@H](C[C@@H](O)[C@H]2C[C@H](C)C[C@@H](C)C2=O)CC1=O
file8,A2422_entry_00224_conf_01,-75.995,COC(=O)c1ccc(CC(C)(C)O)cc1
file18,A5424_entry_00086_conf_01,-75.9818,COC[C@@H](C)[C@]1(O)CC=C(C)CC1
file22,A6746_entry_00152_conf_01,-75.9776,C=C1[C@@H](CO)C(=O)O[C@@H]2C[C@@]3(C)CCCC(=O)[C@@H]3C[C@H]12
file18,A5478_entry_00140_conf_01,-75.9535,C/C=C\C1=CC[C@@](O)(C(C)C)CC1
file20,A6239_entry_00273_conf_01,-75.9301,C[C@H](O)C[C@](C)(O)CC(C)(C)O
file15,A4581_entry_00185_conf_01,-75.9221,CC(C)[C@H](N)C(=O)c1ccccc1O
file2,A526_entry_00212_conf_01,-75.9165,NCCCOc1ccc(Cl)cc1
file13,A3786_entry_00018_conf_01,-75.909,CC1=C([N+](C(=O)C=C1)O)C1CCCCC1
file18,A5413_entry_00075_conf_01,-75.8998,CC1=CC[C@](O)(CCC(C)C)CC1
file18,A5361_entry_00023_conf_01,-75.8965,CCC[C@H](C)[C@]1(O)CC=C(C)CC1
file17,A5291_entry_00267_conf_01,-75.8753,O=C(O)[C@@H]1C[C@@H]1Cc1ccccc1
file15,A4568_entry_00172_conf_01,-75.8725,CCCN(O)C(=O)c1ccccc1O
file18,A5446_entry_00108_conf_01,-75.8547,C=CCC[C@H](C)[C@]1(O)CC=C(C)CC1
file2,A541_entry_00227_conf_01,-75.8143,Clc1ccc(OCC2CC2)cc1
file22,A6899_entry_00305_conf_01,-75.7928,COc1ccc(/C=C\CC#N)cc1
file18,A5432_entry_00094_conf_01,-75.7895,CCC[C@@H](O)[C@]1(O)CC=C(C)CC1
file17,A5296_entry_00272_conf_01,-75.776,C[C@H](O)CCc1ccccc1
file18,A5374_entry_00036_conf_01,-75.764,CCC(CC)[C@]1(O)CC=C(C)CC1
file21,A6409_entry_00129_conf_01,-75.7493,C[C@@H]1CC(=O)[C@H]([C@H](O)C2CC(=O)NC(=O)C2)C[C@H]1C
file2,A615_entry_00301_conf_01,-75.7283,OCCCOc1ccc(I)cc1
file17,A5253_entry_00229_conf_01,-75.693,O=C(O)[C@@H](O)Cc1ccccc1
file13,A3779_entry_00011_conf_01,-75.6913,O=C1C=CC=C(C2CCCCC2)[N+]1O
file20,A6236_entry_00270_conf_01,-75.6904,C[C@@H](O)C[C@@](C)(O)CC(C)(C)O
file2,A594_entry_00280_conf_01,-75.6865,CC(=O)N(C)c1ccc(OCCO)cc1
file18,A5417_entry_00079_conf_01,-75.6455,CCC[C@@H](CC)[C@@]1(O)CC=C(C)CC1
file18,A5434_entry_00096_conf_01,-75.6441,CC/C=C\C1=CC[C@@](O)(C(C)C)CC1
file2,A543_entry_00229_conf_01,-75.5829,OCCCOc1ccc(Br)cc1
file8,A2224_entry_00026_conf_01,-75.5431,CCc1ccc(C(=O)OC)cc1
file2,A470_entry_00156_conf_01,-75.5419,OCCOc1cccc(Cl)c1
file9,A2683_entry_00171_conf_01,-75.5265,CC(C)(C(=O)O)c1ccccc1
file8,A2406_entry_00208_conf_01,-75.5264,COC(=O)c1ccc([C@H](C)N)cc1
file13,A3963_entry_00195_conf_01,-75.5007,O=c1cc(C2CCCCC2)on1O
file8,A2423_entry_00225_conf_01,-75.4952,CS[C@H](C)NC(=O)c1ccc(O)cc1
file3,A674_entry_00046_conf_01,-75.4911,N[C@H](COc1ccc(Cl)cc1)C(=O)O
file18,A5383_entry_00045_conf_01,-75.4892,CC(C)C1=CC[C@](O)(C(C)C)CC1
file20,A6237_entry_00271_conf_01,-75.4858,C[C@H](O)C[C@@](C)(O)CC(C)(C)O
file13,A3826_entry_00058_conf_01,-75.4472,COC1=C([N+](C(=O)C=C1C)O)C1CCCCC1
file14,A4119_entry_00037_conf_01,-75.4323,CCCCCCOCCC(=O)O
file18,A5502_entry_00164_conf_01,-75.4208,CCC[C@H](C)[C@]1(O)CC=C(C)CC1
file2,A610_entry_00296_conf_01,-75.4107,CO[C@@H](C)COc1ccc(Cl)cc1
file15,A4563_entry_00167_conf_01,-75.4062,C[C@@H](NC(=O)c1ccccc1O)C(=O)O
file9,A2668_entry_00156_conf_01,-75.3936,C[C@@H](CO)NC(=O)c1ccccc1
file8,A2416_entry_00218_conf_01,-75.3742,CC(=O)CNC(=O)c1ccc(O)cc1
file18,A5486_entry_00148_conf_01,-75.3719,CC1=CC[C@](O)([C@H](C)C(C)C)CC1
file8,A2426_entry_00228_conf_01,-75.365,COC(=O)c1ccc([C@H](C)O)cc1
file7,A2138_entry_00254_conf_01,-75.3617,CN(C)C(=S)Oc1ccc2c(c1)CCC2
file17,A5157_entry_00133_conf_01,-75.3581,NC(=O)CCCc1ccccc1
