Time/Residue,AFR1_R1.xvg,AFR1_R2.xvg,Average
3.6100001,0.2550868,0.1946696,0.2248782
3.6200001,0.2945122,0.2061545,0.25033335
3.6300001,0.2706106,0.2032852,0.2369479
3.6400001,0.2629687,0.190767,0.22686785
3.6500001,0.264293,0.1817513,0.22302215
3.6600001,0.2506865,0.1951813,0.2229339
3.6700001,0.2751875,0.2008001,0.2379938
3.6800001,0.2777348,0.1921146,0.2349247
3.6900001,0.2468511,0.2113096,0.22908035
3.7000003,0.2473676,0.1950539,0.22121075
3.7100003,0.2512058,0.2070013,0.22910355
3.7200003,0.2612448,0.1973196,0.2292822
3.7300003,0.2692965,0.1939651,0.2316308
3.7400002,0.2568206,0.1970358,0.2269282
3.7500002,0.2674663,0.1937499,0.2306081
3.7600002,0.2509941,0.1856139,0.218304
3.7700002,0.2581624,0.1911909,0.22467665
3.7800002,0.2637692,0.1926212,0.2281952
3.7900002,0.2507429,0.1870979,0.2189204
3.8000002,0.2693645,0.1797468,0.22455565
3.8100002,0.2599072,0.1973281,0.22861765
3.8200002,0.2459114,0.1913627,0.21863705
3.8300002,0.2419551,0.1945236,0.21823935
3.8400002,0.2528428,0.187978,0.2204104
3.8500001,0.282449,0.2063901,0.24441955
3.8600001,0.2564645,0.2047177,0.2305911
3.8700001,0.2565011,0.206055,0.23127805
3.8800001,0.2701721,0.2050556,0.23761385
3.8900001,0.2431407,0.2156884,0.22941455
3.9000001,0.2534866,0.2190516,0.2362691
3.9100001,0.2575147,0.2067071,0.2321109
3.9200001,0.2664178,0.2161283,0.24127305
3.9300003,0.2526917,0.2014759,0.2270838
3.9400003,0.2517167,0.1993495,0.2255331
3.9500003,0.2706188,0.2144515,0.24253515
3.9600003,0.2634162,0.1963204,0.2298683
3.9700003,0.2622227,0.1987699,0.2304963
3.9800003,0.2624081,0.1932747,0.2278414
3.9900002,0.2565184,0.2034052,0.2299618
4,0.2587791,0.2033165,0.2310478
4.0100002,0.2619898,0.1981299,0.23005985
4.02,0.2697741,0.2086452,0.23920965
4.0300002,0.2774239,0.2063016,0.24186275
4.04,0.2799276,0.2006876,0.2403076
4.0500002,0.2948142,0.2009397,0.24787695
4.0600004,0.2717063,0.2057397,0.238723
4.0700002,0.2571044,0.2080705,0.23258745
4.0800004,0.2450809,0.1979573,0.2215191
4.0900002,0.2594276,0.1876884,0.223558
4.1000004,0.2528732,0.1860634,0.2194683
4.1100001,0.2486956,0.189332,0.2190138
4.1200004,0.2433621,0.2025717,0.2229669
4.1300001,0.2657169,0.1972926,0.23150475
4.1400003,0.2403022,0.1957932,0.2180477
4.1500001,0.264312,0.1921539,0.22823295
4.1600003,0.2745562,0.187047,0.2308016
4.1700001,0.2828272,0.2006854,0.2417563
4.1800003,0.311325,0.1976798,0.2545024
4.1900001,0.2666781,0.1898522,0.22826515
4.2000003,0.2598995,0.1907307,0.2253151
4.21,0.2778105,0.2015882,0.23969935
4.2200003,0.2803623,0.1901565,0.2352594
4.23,0.278014,0.2025639,0.24028895
4.2400002,0.3053789,0.2004382,0.25290855
4.25,0.2936852,0.1911307,0.24240795
4.2600002,0.2926497,0.2032831,0.2479664
4.27,0.2985221,0.1992743,0.2488982
4.2800002,0.2899282,0.2083444,0.2491363
4.2900004,0.2646601,0.2079893,0.2363247
4.3000002,0.243511,0.2011154,0.2223132
4.3100004,0.2816617,0.2004215,0.2410416
4.3200002,0.2765245,0.198549,0.23753675
4.3300004,0.2667731,0.1887043,0.2277387
4.3400002,0.2703106,0.1948468,0.2325787
4.3500004,0.280242,0.1961785,0.23821025
4.3600001,0.2744528,0.2000581,0.23725545
4.3700004,0.2568556,0.1992302,0.2280429
4.3800001,0.2678531,0.2020075,0.2349303
4.3900003,0.2681897,0.1974307,0.2328102
4.4000001,0.2626061,0.1848067,0.2237064
4.4100003,0.2869317,0.1946003,0.240766
4.4200001,0.2702943,0.2083473,0.2393208
4.4300003,0.2682821,0.200954,0.23461805
4.4400001,0.2481218,0.1815245,0.21482315
4.4500003,0.2646925,0.1925964,0.22864445
4.46,0.2782455,0.2029994,0.24062245
4.4700003,0.2812234,0.1998253,0.24052435
4.48,0.2767835,0.2071872,0.24198535
4.4900002,0.3110062,0.1962049,0.25360555
4.5,0.2661412,0.1963279,0.23123455
4.5100002,0.2776425,0.1874231,0.2325328
4.52,0.2656449,0.2058666,0.23575575
4.5300002,0.2965259,0.1962727,0.2463993
4.5400004,0.2894247,0.1925801,0.2410024
4.5500002,0.3063646,0.200664,0.2535143
4.5600004,0.2814287,0.204421,0.24292485
4.5700002,0.3056011,0.1898544,0.24772775
4.5800004,0.2836905,0.1800049,0.2318477
4.5900002,0.3067982,0.1992825,0.25304035
4.6000004,0.2811008,0.1796647,0.23038275
4.6100001,0.2915969,0.1803328,0.23596485
4.6200004,0.287974,0.1881315,0.23805275
4.6300001,0.2794774,0.1924856,0.2359815
4.6400003,0.2911359,0.1774958,0.23431585
4.6500001,0.276525,0.1918032,0.2341641
4.6600003,0.2911738,0.1946548,0.2429143
4.6700001,0.2618261,0.205396,0.23361105
4.6800003,0.2881728,0.1885851,0.23837895
4.6900001,0.2873103,0.1996247,0.2434675
