Time/Residue,AFR4_R1.xvg,AFR4_R2.xvg,Average
4.5900002,0.20909,0.260063,0.2345765
4.6000004,0.200247,0.26622,0.2332335
4.6100001,0.2041623,0.2660782,0.23512025
4.6200004,0.1983648,0.2614332,0.229899
4.6300001,0.2103356,0.2611203,0.23572795
4.6400003,0.2088165,0.2588331,0.2338248
4.6500001,0.2074345,0.2673388,0.23738665
4.6600003,0.2054932,0.2620261,0.23375965
4.6700001,0.2049645,0.2747477,0.2398561
4.6800003,0.2055687,0.2709394,0.23825405
4.6900001,0.2060757,0.2717931,0.2389344
4.7000003,0.2040417,0.2663185,0.2351801
4.71,0.1972503,0.2493993,0.2233248
4.7200003,0.1960285,0.2568122,0.22642035
4.73,0.1999153,0.2676679,0.2337916
4.7400002,0.1997658,0.2623568,0.2310613
4.75,0.1965928,0.2641422,0.2303675
4.7600002,0.2032345,0.2697072,0.23647085
4.7700005,0.2028286,0.2694865,0.23615755
4.7800002,0.2053567,0.2716223,0.2384895
4.7900004,0.2051734,0.2658846,0.235529
4.8000002,0.2043878,0.2704633,0.23742555
4.8100004,0.1901137,0.2686942,0.22940395
4.8200002,0.190937,0.2597221,0.22532955
4.8300004,0.1881538,0.2605124,0.2243331
4.8400002,0.189967,0.2548706,0.2224188
4.8500004,0.1898504,0.2622025,0.22602645
4.8600001,0.2029041,0.2617036,0.23230385
4.8700004,0.2090429,0.2627822,0.23591255
4.8800001,0.211446,0.2668719,0.23915895
4.8900003,0.2026123,0.2607915,0.2317019
4.9000001,0.1971931,0.2626728,0.22993295
4.9100003,0.1940418,0.2587162,0.226379
4.9200001,0.1914065,0.2529091,0.2221578
4.9300003,0.2042729,0.259755,0.23201395
4.9400001,0.2024746,0.2609025,0.23168855
4.9500003,0.214587,0.2672799,0.24093345
4.96,0.2126957,0.2616195,0.2371576
4.9700003,0.2113997,0.2727831,0.2420914
4.98,0.2046145,0.2610129,0.2328137
4.9900002,0.2088066,0.2546994,0.231753
5.0,0.2020417,0.2659841,0.2340129
5.0100002,0.2059917,0.2640675,0.2350296
5.0200005,0.2096671,0.2680386,0.23885285
5.0300002,0.198628,0.264831,0.2317295
5.0400004,0.1960854,0.2631508,0.2296181
5.0500002,0.19859,0.2525701,0.22558005
5.0600004,0.2097521,0.2580735,0.2339128
5.0700002,0.21323,0.2617419,0.23748595
5.0800004,0.2074109,0.256131,0.23177095
5.0900002,0.2170156,0.2559527,0.23648415
5.1000004,0.2059778,0.2503113,0.22814455
5.1100001,0.2186234,0.2548297,0.23672655
5.1200004,0.2192043,0.2529669,0.2360856
5.1300001,0.2113028,0.252463,0.2318829
5.1400003,0.2256646,0.2506813,0.23817295
5.1500001,0.2255559,0.2521195,0.2388377
5.1600003,0.2235015,0.2480499,0.2357757
5.1700001,0.220525,0.2421289,0.23132695
5.1800003,0.2214644,0.2475673,0.23451585
5.1900001,0.2080884,0.2416379,0.22486315
5.2000003,0.2127512,0.239933,0.2263421
5.21,0.2108168,0.2548609,0.23283885
5.2200003,0.2048023,0.2456568,0.22522955
5.23,0.2133993,0.2514579,0.2324286
5.2400002,0.2110675,0.2582117,0.2346396
5.2500005,0.222052,0.2505864,0.2363192
5.2600002,0.216817,0.2607566,0.2387868
5.2700005,0.2141068,0.2529193,0.23351305
5.2800002,0.2162282,0.2446432,0.2304357
5.2900004,0.2244769,0.2472582,0.23586755
5.3000002,0.215475,0.2566744,0.2360747
5.3100004,0.2202995,0.2558666,0.23808305
5.3200002,0.2058695,0.2484771,0.2271733
5.3300004,0.2045043,0.2466432,0.22557375
5.3400002,0.2073925,0.2440153,0.2257039
5.3500004,0.2062503,0.2498995,0.2280749
5.3600001,0.2361584,0.2530909,0.24462465
5.3700004,0.2160132,0.2412251,0.22861915
5.3800001,0.2103969,0.2527224,0.23155965
5.3900003,0.2079862,0.2547562,0.2313712
5.4000001,0.2107566,0.2573782,0.2340674
5.4100003,0.2186319,0.2618359,0.2402339
5.4200001,0.2277239,0.2571882,0.24245605
5.4300003,0.2199727,0.257807,0.23888985
5.4400001,0.2170675,0.2652704,0.24116895
5.4500003,0.2271548,0.258316,0.2427354
5.46,0.2285214,0.2607118,0.2446166
5.4700003,0.2200454,0.2643818,0.2422136
5.4800005,0.2247238,0.2520706,0.2383972
5.4900002,0.2306992,0.2525117,0.24160545
5.5000005,0.2272919,0.2515838,0.23943785
5.5100002,0.2254136,0.2660764,0.245745
5.5200005,0.2263486,0.2682098,0.2472792
5.5300002,0.2292405,0.2701649,0.2497027
5.5400004,0.218047,0.2658317,0.24193935
5.5500002,0.2306307,0.2649624,0.24779655
5.5600004,0.2354479,0.2595648,0.24750635
5.5700002,0.2334563,0.2590578,0.24625705
5.5800004,0.2205949,0.2625122,0.24155355
5.5900002,0.2203215,0.2729386,0.24663005
5.6000004,0.2140783,0.2623631,0.2382207
5.6100001,0.2175811,0.2593126,0.23844685
5.6200004,0.2196824,0.2484573,0.23406985
5.6300001,0.2257375,0.2615071,0.2436223
5.6400003,0.2210702,0.2506191,0.23584465
5.6500001,0.2138629,0.2444746,0.22916875
5.6600003,0.2261181,0.2560634,0.24109075
5.6700001,0.2241878,0.253996,0.2390919
5.6800003,0.2260088,0.2557636,0.2408862
5.6900001,0.2195611,0.2505378,0.23504945
5.7000003,0.2179199,0.2576494,0.23778465
5.71,0.2164246,0.265054,0.2407393
5.7200003,0.2153107,0.2665728,0.24094175
5.7300005,0.2032296,0.2579584,0.230594
5.7400002,0.2109324,0.2639951,0.23746375
5.7500005,0.2091955,0.2564234,0.23280945
5.7600002,0.2069009,0.2544232,0.23066205
5.7700005,0.2054665,0.2648987,0.2351826
5.7800002,0.2175602,0.2624615,0.24001085
5.7900004,0.2060491,0.2562406,0.23114485
5.8000002,0.2029874,0.2625198,0.2327536
5.8100004,0.2146655,0.2616398,0.23815265
5.8200002,0.2169377,0.2511635,0.2340506
5.8300004,0.2209578,0.252186,0.2365719
5.8400002,0.221388,0.2491671,0.23527755
5.8500004,0.2162919,0.2584146,0.23735325
5.8600001,0.2257252,0.2556622,0.2406937
5.8700004,0.2297657,0.2506469,0.2402063
5.8800001,0.2345924,0.2461759,0.24038415
5.8900003,0.2269871,0.2431494,0.23506825
5.9000001,0.2186402,0.242607,0.2306236
5.9100003,0.2211749,0.2330717,0.2271233
5.9200001,0.214579,0.2429146,0.2287468
5.9300003,0.2143048,0.2354757,0.22489025
5.9400001,0.2157314,0.2428709,0.22930115
5.9500003,0.2269653,0.2358785,0.2314219
